,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,IndLossCPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,IndLossCPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndLossAPMM,IndLossBPMM,IndLossCPMM
52,16322,"UPMC Health Options, Inc.",PA,24575.39,-3587.19,No,7694,2395450,4487507.78,311.3400052,583.2476969,-0.466232129,3.194097998,-271.9076917,-272.3739238,-269.1798258,"UPMC Health Options, Inc.",PA,17829957.2,-3105783.44,No,630940,170872680.9,215887269.2,270.8223934,342.1676692,-4.922470346,28.25935461,-71.34527578,-76.26774612,-48.00839151,UPMC Health Options,PA,18516908.47,-5211297.35,No,1322261,409160383.5,470210509,309.4399544,355.6109641,-3.941201737,14.00397385,-46.17100973,-50.11221147,-36.10823762
418,44240,Coventry Health and Life,MO,36558693.78,-16394921.63,No,1281780,352041892,390260376.3,274.6507919,304.4675188,-12.79074539,28.52181636,-29.81672697,-42.60747237,-14.085656,Coventry Health and Life,MO,31011926.25,-20980901.39,No,1752758,534928354.9,554088580.7,305.1923625,316.123835,-11.97022144,17.69321621,-10.93147246,-22.9016939,-5.208477691,Coventry Health and Life,MO,12224324.59,-4108462.62,No,1195467,462009094.1,493023312,386.4674592,412.4106412,-3.436700988,10.22556423,-25.94318195,-29.37988294,-19.15431871
369,76962,"ConnectiCare Benefits, Inc. **",CT,22088564.32,-6289036.98,No,302364,145886000,127959000,482.4846873,423.1952217,-20.7995561,73.05289095,59.28946568,38.48990958,111.5428005,"ConnectiCare Benefits, Inc.",CT,20637447.76,4456584.71,No,439258,194807925.7,183674757.7,443.4931764,418.1477803,10.14571097,46.98251998,25.3453961,35.49110707,82.47362705,"ConnectiCare Benefits, Inc.",CT,14049522.77,-1673116.38,No,610498,272887365.9,278027677.8,446.9914167,455.4112836,-2.740576349,23.0132167,-8.419866896,-11.16044324,11.85277346
269,44648,Regence Blue Shield of Idaho,ID,282450.45,371605.98,Yes,359158,42153596,31134872,117.3678325,86.68851035,1.034658785,0.786423942,30.67932219,31.71398098,32.50040492,Regence Blue Shield of Idaho,ID,643839.26,1002953.94,Yes,126390,31416377,20804518,248.5669515,164.6057283,7.935389983,5.094068043,83.9612232,91.89661318,96.99068122,Regence Blue Shield of Idaho,ID,764325.42,-319665.28,Yes,125888,33429631,28925018,265.5505767,229.767873,-2.539283172,6.071471626,35.78270367,33.2434205,39.31489213
415,30252,"Health Options, Inc.",FL,61800974.07,32115302.73,No,866970,342910967.3,389540888,395.5280659,449.3129958,37.04315343,71.28386688,-53.78492993,-16.7417765,54.54209038,"Health Options, Inc.",FL,49987278.15,81745567.9,No,1110889,481493023.5,549283125.5,433.4303639,494.4536542,73.5857209,44.99754534,-61.02329036,12.56243054,57.55997588,"Health Options, Inc.",FL,38308523.89,-6728057.44,No,2717429,1038344661,1055850578,382.1055347,388.5476228,-2.475890792,14.09734123,-6.442088091,-8.917978884,5.179362349
417,32753,Healthy Alliance Life Co(Anthem BCBS),MO,31718277.28,-5335441.08,No,1207878,344950109.3,306199466.2,285.5835683,253.5019813,-4.417201969,26.25950409,32.08158696,27.664385,53.92388908,Healthy Alliance Life Co(Anthem BCBS),MO,19470609.22,7298221.08,No,1037701,337688912.1,277405688.6,325.4202435,267.3271863,7.033067406,18.76321717,58.09305715,65.12612456,83.88934173,Healthy Alliance Life Co(Anthem BCBS),MO,13135205.16,-2324559.37,No,1093488,406461787.7,332851974.2,371.7112467,304.3947206,-2.125820649,12.01220787,67.31652611,65.19070546,77.20291333
87,17808,Humana Insurance Company,SC,2760.15,24910.64,No,14566,3970049.62,4017044.401,272.5559261,275.7822601,1.710190855,0.189492654,-3.226333997,-1.516143142,-1.326650487,Humana Insurance Company,SC,0,16975.57,No,8505,2661666.91,2139771.392,312.9531934,251.5898168,1.995951793,0,61.3633766,63.3593284,63.3593284,Humana Insurance Company,SC,0,-7953.72,No,3908,1359755.98,734010.32,347.941653,187.8224974,-2.035240532,0,160.1191556,158.083915,158.083915
422,87571,Blue Cross Blue Shield of Oklahoma,OK,58988045.78,-912836.76,Yes,1530042,373873715,447090987.7,244.3551974,292.2083104,-0.596608956,38.55321996,-47.85311299,-48.44972194,-9.896501978,Blue Cross Blue Shield of Oklahoma,OK,84233897.4,-4417436.82,Yes,2028437,563366273,783660741,277.7341732,386.3372345,-2.177754015,41.5265041,-108.6030614,-110.7808154,-69.25431128,Blue Cross Blue Shield of Oklahoma,OK,34729150.38,-3948818.13,Yes,2028674,710450871,793783820.4,350.2045528,391.2820988,-1.946502065,17.11913811,-41.07754592,-43.02404799,-25.90490988
370,96751,Matthew Thornton Hlth Plan (Anthem BCBS),NH,15647565.3,-5300321.87,No,389176,147211030,110413843.2,378.2633821,283.7118507,-13.61934413,40.2069123,94.55153144,80.93218731,121.1390996,Matthew Thornton Hlth Plan(Anthem BCBS),NH,8351137.21,156537.94,No,359424,125557357,90778872.65,349.3293631,252.5676434,0.43552445,23.23477901,96.76171972,97.19724417,120.4320232,Matthew Thornton Hlth Plan(Anthem BCBS),NH,6413731.87,-454944.09,No,382940,143124816.2,139348488,373.7525884,363.8911788,-1.188029691,16.74866003,9.86140962,8.673379929,25.42203995
78,58326,"MercyCare HMO, Inc.",WI,1158384.25,553470.57,No,7914,3483939.53,5994594.09,440.2248585,757.4670318,69.93562926,146.3715251,-317.2421734,-247.3065441,-100.935019,"Mercy Care HMO, Inc.",WI,1039637.7,686857.72,No,10511,5800173,8315467.52,551.8193321,791.1204947,65.34656265,98.90949481,-239.3011626,-173.9545999,-75.04510513,"MercyCare HMO, Inc.",WI,216322.43,-14819.28,No,15670,7035331.83,6227139.75,448.9682087,397.3924537,-0.945710274,13.80487747,51.57575495,50.63004467,64.43492214
432,35783,"Humana Medical Plan, Inc.",FL,119899412.3,-80860989.32,No,1990616,614620857.2,646221477.6,308.7591264,324.6339212,-40.62108881,60.23231618,-15.87479474,-56.49588355,3.736432632,"Humana Medical Plan, Inc.",FL,136834264.8,-135056370.8,No,3470273,1188746061,1144224614,342.5511656,329.7217867,-38.91808247,39.43040354,12.82937884,-26.08870363,13.34169992,"Humana Medical Plan, Inc.",FL,73556881.87,-1588085.51,No,2637265,1022259090,1117504369,387.6209217,423.7360936,-0.602171382,27.89135027,-36.11517197,-36.71734335,-8.82599308
439,75293,USAble Mutual Insurance Company,AR,64727145.97,14435474.74,Yes,2575654,726204889.8,808308852.6,281.9497067,313.8266447,5.604586152,25.13037309,-31.87693797,-26.27235182,-1.141978732,Arkansas Blue Cross and Blue Shield,AR,64811130.09,8441174.73,Yes,3088102,942571978.7,1148724126,305.2269578,371.9838678,2.733450751,20.98736703,-66.75691,-64.02345925,-43.03609223,USAble Mutual Insurance Company,AR,37164216.31,-1661548.73,Yes,3252818,1119572863,1346911505,344.1855225,414.0752741,-0.510802858,11.42523692,-69.88975159,-70.40055445,-58.97531753
390,11721,Blue Cross & Blue Shield of Mississippi,MS,6452872.9,4539847.85,No,764940,190851063,177216259,249.4980822,231.673411,5.934907117,8.435789604,17.82467122,23.75957833,32.19536794,Blue Cross & Blue Shield of Mississippi,MS,8234968.46,2213375.4,No,793293,227165202,207890018,286.3572501,262.0595644,2.790110842,10.3807401,24.29768572,27.08779656,37.46853667,Blue Cross Blue Shield of Mississippi,MS,4413878.6,-14760.32,No,718574,225227066,198347078,313.4361471,276.028743,-0.020541127,6.142552611,37.40740411,37.38686298,43.52941559
200,40064,HealthNow New York,NY,0,-9077.56,Yes,48638,20517394.2,22887793,421.8387722,470.574304,-0.186635141,0,-48.73553189,-48.92216703,-48.92216703,HealthNow New York,NY,0,3626.81,Yes,85075,32826816.86,41373492.31,385.857383,486.3178644,0.042630738,0,-100.4604813,-100.4178506,-100.4178506,HealthNow New York,NY,0,-1918.83,Yes,102653,39353360.49,56121897.86,383.3629849,546.7146392,-0.018692391,0,-163.3516543,-163.3703467,-163.3703467
350,33906,Aetna Life Insurance Company,PA,2951625.54,-67222.42,No,542601,107410604,98689530.82,197.9550425,181.8823239,-0.12388923,5.439771655,16.07271859,15.94882936,21.38860102,Aetna Life Insurance Company,PA,4647588.91,-9332073.48,No,217406,65677880.61,54041189.78,302.097829,248.5726695,-42.9246363,21.37746387,53.52515952,10.60052321,31.97798708,Aetna Life Insurance Company,PA,0,-64.1,No,3432,1257596.17,1435338.08,366.4324505,418.2220513,-0.018677156,0,-51.78960082,-51.80827797,-51.80827797
289,25768,"Group Health Options, Inc.",WA,9932982.42,-1364790.9,No,166734,52360996,43701177,314.0391042,262.1011731,-8.185438483,59.57382669,51.93793108,43.75249259,103.3263193,"Group Health Options, Inc.",WA,5545446.72,84523.22,No,105901,37454117.04,36403961.6,353.6710422,343.7546539,0.798134295,52.36444151,9.916388325,10.71452262,63.07896413,"Group Health Options, Inc.",WA,3338075.15,2005.97,No,145100,48929244.58,57938583.53,337.2105071,399.3010581,0.013824742,23.00534218,-62.090551,-62.07672626,-39.07138408
291,11269,Blue Cross Blue Shield of Wyoming,WY,7922982.99,6093726.2,Yes,124364,53463568,56230763,429.8958541,452.146626,48.99911711,63.70801028,-22.25077193,26.74834518,90.45635546,Blue Cross Blue Shield of Wyoming,WY,12716956.74,1438732.96,Yes,211926,106424294.1,112604550,502.1766753,531.3390051,6.788845918,60.0065907,-29.16232978,-22.37348386,37.63310684,Blue Cross Blue Shield of Wyoming,WY,13798004.7,8489.31,Yes,360037,196967953,219853610,547.0769754,610.6417118,0.023578993,38.32385199,-63.5647364,-63.54115741,-25.21730542
157,19968,Humana Insurance Company,KS,385045.35,97760.97,No,65146,11305627.63,9476517.522,173.5429287,145.4658386,1.500644245,5.910498726,28.07709004,29.57773429,35.48823302,Humana Insurance Company,KS,639450.47,129998.03,No,52893,10922316.9,11120538.07,206.4983438,210.2459318,2.457754901,12.08951033,-3.747587961,-1.289833059,10.79967727,Humana Insurance Company,KS,0,1652.45,No,24433,4799724.78,2746896.52,196.444349,112.4256751,0.067631891,0,84.01867392,84.08630582,84.08630582
175,62210,"South Dakota State Medical Holding Company, Inc.",SD,251215.94,112428.12,No,56085,15590124,12717543,277.9731479,226.7548007,2.0046023,4.479200143,51.21834715,53.22294945,57.70214959,DAKOTACARE,SD,9167019.56,-2809177.34,No,154506,45750926,72189787,296.1109989,467.2296675,-18.18167152,59.33115581,-171.1186685,-189.3003401,-129.9691842,"South Dakota State Medical Holding Company, Inc.",SD,258116.34,30568.28,No,26411,9003556,8825749,340.9017455,334.169437,1.157407141,9.773061982,6.732308508,7.889715649,17.66277763
377,91716,Aetna Life Insurance Company,TX,14609683.22,7355591.68,No,503421,152897435.4,143561183,303.7168402,285.1712245,14.61121344,29.02080608,18.5456157,33.15682914,62.17763522,Aetna Life Insurance Company,TX,19077598.96,-10218459.31,No,562121,175730854.8,170561451.5,312.6210456,303.4247991,-18.17839809,33.93859856,9.196246538,-8.982151547,24.95644701,Aetna Life Insurance Company,TX,22268041.61,2187611.73,No,983046,347839204.3,383004577.2,353.8381767,389.6100256,2.225340147,22.65208506,-35.77184882,-33.54650868,-10.89442362
148,58564,Physicians Plus Insurance Corporation,WI,140156.72,556347.7,No,41406,10327768,11704591,249.4268464,282.6786215,13.43640294,3.384937449,-33.25177511,-19.81537217,-16.43043472,Physicians Plus Insurance Corporation,WI,166156.71,175983.58,No,31587,9953281,9656285,315.1068794,305.7044037,5.571392662,5.260287777,9.402475702,14.97386836,20.23415614,Physicians Plus,WI,86662.36,66070.22,No,28030,9684500.24,8602133.78,345.5048248,306.8902526,2.357125223,3.091771673,38.61457224,40.97169747,44.06346914
272,49532,"BlueChoice HealthPlan of South Carolina, Inc.",SC,4157250.97,1402397.69,No,159284,42995084,38950555,269.9271992,244.5352641,8.804385186,26.09961434,25.39193516,34.19632035,60.29593468,"Blue Choice Health Plan of South Carolina, Inc.",SC,18814117.01,3622506.76,No,544809,189594963,211322829,348.0026266,387.8842475,6.649131641,34.53341815,-39.8816209,-33.23248926,1.300928894,"BlueChoice HealthPlan of South Carolina, Inc.",SC,23997367.97,4289951.73,No,1227501,479156919,558511625,390.3515508,454.9989165,3.494866179,19.54977468,-64.64736566,-61.15249948,-41.6027248
236,49375,Cigna Health and Life Insurance Company,CO,10847936.42,10208969.51,No,73019,29192161,43386898,399.7885619,594.1864172,139.8125078,148.5632016,-194.3978554,-54.58534751,93.97785412,Cigna Health and Life Insurance Company,CO,6431729.43,10417522.17,No,90880,35996954,46141581,396.0932438,507.7198614,114.6294253,70.77167066,-111.6266175,3.002807768,73.77447843,Cigna Health and Life Insurance Company,CO,6707081.89,1238103.55,No,336710,115375928,117857758,342.6566719,350.0274955,3.677062012,19.91946152,-7.370823557,-3.693761546,16.22569998
258,99791,Humana Insurance Company,IN,15014843.87,12712802.22,No,117992,35065382.65,52271674.78,297.1844078,443.0103293,107.7429166,127.2530669,-145.8259215,-38.08300486,89.17006204,Humana Insurance Company,IN,9599228.21,8411678.81,No,105258,36172211.59,57228856.87,343.6528491,543.7007816,79.91486452,91.19713665,-200.0479325,-120.133068,-28.93593133,Humana Insurance Company,IN,6361.47,122433.72,No,28330,5643355.52,4911117.86,199.200689,173.3539661,4.321698553,0.224548888,25.84672291,30.16842146,30.39297035
303,20129,"Health Alliance Medical Plans, Inc.",IL,4523529.04,2597374.35,No,200255,61942668,64550679,309.3189583,322.3424084,12.97033457,22.58884442,-13.0234501,-0.053115528,22.5357289,"Health Alliance Medical Plans, Inc.",IL,9489886.93,-1326442.96,No,275330,92073345,102635610,334.4108706,372.7730723,-4.817647768,34.46731896,-38.36220172,-43.17984949,-8.712530527,"Health Alliance Medical Plans, Inc.",IL,10389731.85,1925800.26,No,440156,179542056,213806409,407.9055062,485.7514359,4.375267542,23.60465801,-77.84592962,-73.47066208,-49.86600408
214,52664,"Summa Insurance Company, Inc.",OH,4527307.52,-360679.09,No,71873,23175839,22986321,322.4554283,319.8185828,-5.0182835,62.99037914,2.636845547,-2.381437953,60.60894119,"Summa Insurance Company, Inc.",OH,2387747.27,35681.99,No,53021,20259503,20052655,382.1033741,378.2021275,0.672978443,45.03399163,3.901246676,4.574225118,49.60821674,"Summa Insurance Company, Inc.",OH,2018197.77,241239.17,No,52250,20264605,22509348,387.8393301,430.8009187,4.617017608,38.62579464,-42.96158852,-38.34457091,0.281223732
307,82120,Humana Insurance Company,TN,7489285.27,275162.36,No,297853,65549030.12,69602919.01,220.0717472,233.682115,0.923819334,25.14423313,-13.61036783,-12.6865485,12.45768463,Humana Insurance Company,TN,8501816.89,618404.6,No,296844,78246627.84,83685155.47,263.5951134,281.9162775,2.08326461,28.64068969,-18.32116408,-16.23789947,12.40279022,Humana Insurance Company,TN,6589586.31,1781992.58,No,383931,129383773,127426655.2,336.9974631,331.8998862,4.641439686,17.16346508,5.097576908,9.739016594,26.90248167
363,31274,Highmark Blue Cross Blue Shield West Virginia,WV,26810291.22,128655.69,Yes,374909,136496369.6,161435614,364.0786687,430.5994628,0.343165115,71.51146337,-66.52079411,-66.177629,5.33383437,Highmark Blue Cross Blue Shield West Virginia,WV,33457193.36,-71601.45,Yes,511698,213700381,278020361,417.629893,543.3289968,-0.139929118,65.38464751,-125.6991038,-125.8390329,-60.45438538,Highmark Blue Cross Blue Shield West Virginia,WV,18730898.51,2324973.19,Yes,499129,249405995,294749497,499.6824368,590.5276932,4.658060722,37.52716935,-90.84525644,-86.18719571,-48.66002637
406,36239,Anthem Health Plans of KY(Anthem BCBS),KY,10851899.04,4889935.19,No,1016969,276713823.7,219708615.8,272.0966162,216.0425891,4.808342427,10.6708258,56.05402711,60.86236954,71.53319534,Anthem Health Plans of KY(Anthem BCBS),KY,15230315.39,3129303.34,No,1020298,297745092.3,253014028.1,291.8216955,247.9805195,3.067048392,14.92732064,43.84117601,46.9082244,61.83554504,Anthem Health Plans of KY(Anthem BCBS),KY,18494891.83,6598201.98,No,1383489,478743071.9,425408047.3,346.0403891,307.4892878,4.76924788,13.36829699,38.55110131,43.32034919,56.68864618
260,32225,Montana Health Cooperative,MT,10821501.27,3157443.9,Yes,115466,37692890,53910617,326.4414633,466.89603,27.3452263,93.72024033,-140.4545667,-113.1093404,-19.38910008,Montana Health Cooperative,MT,14667714.03,4282446.27,Yes,223233,76503090,112773266,342.7051108,505.1818772,19.18375092,65.70585008,-162.4767664,-143.2930155,-77.58716543,Montana Health Cooperative,MT,4262930.36,856571.75,Yes,167472,70946387,76292134,423.6313354,455.5515788,5.114716191,25.4545856,-31.92024338,-26.80552719,-1.35094159
326,84670,"WPS Health Plan, Inc.",WI,20641930.66,6159459.81,No,211549,77520118,108667711,366.4404842,513.6763161,29.11599587,97.57517483,-147.2358319,-118.119836,-20.54466119,"WPS Health Plan, Inc.",WI,12630278.43,1825501.39,No,215901,88373512,114331132,409.3242366,529.5535083,8.455270656,58.5003239,-120.2292717,-111.7740011,-53.27367719,"WPS Health Plan, Inc. - WI",WI,6591187.23,1171732.92,No,205276,99789965,110544386,486.1258257,538.5158811,5.70808531,32.10890328,-52.39005534,-46.68197003,-14.57306675
295,26002,SelectHealth,ID,22446618.57,5450923.74,Yes,205994,56856522,108593032,276.0105731,527.1659951,26.46156558,108.9673416,-251.155422,-224.6938564,-115.7265148,Select Health,ID,19459263.73,9855840.04,Yes,278361,81043959,154031972,291.1469602,553.3532787,35.40668427,69.90657359,-262.2063184,-226.7996341,-156.8930606,SelectHealth,ID,12396300.65,2728291.54,Yes,442788,143125602,217509208,323.23731,491.2265192,6.161620324,27.99601762,-167.9892093,-161.827589,-133.8315713
446,27603,Blue Cross of California(Anthem BC),CA,401126393.3,-181692588,No,6902480,2473401722,2027689771,358.3352247,293.7624986,-26.32279818,58.11337277,64.57272618,38.249928,96.36330077,Blue Cross of California (Anthem BC),CA,324481782.2,-26380560.05,No,7358067,2764613657,2568707977,375.7255346,349.1009224,-3.585256841,44.09878059,26.62461214,23.0393553,67.13813589,Blue Cross of California(Anthem BC),CA,210252593.5,49496966.88,No,7425788,2934404826,2952584864,395.1640992,397.6123294,6.665550764,28.31384272,-2.448230141,4.217320624,32.53116334
420,80627,Medical Mutual of Ohio,OH,36995018.15,9369568.4,No,1367356,365229244,363715144.9,267.1061845,265.9988656,6.85232551,27.05587875,1.107318869,7.959644379,35.01552313,Medical Mutual of Ohio,OH,28206438.29,6545046.13,No,1180859,346011949.3,348902504.4,293.0171589,295.465,5.542614427,23.88637279,-2.447841021,3.094773406,26.9811462,Medical Mutual of Ohio,OH,18051088.44,7611488.99,No,1094601,369339159.2,371252404.8,337.4189857,339.1668789,6.953665299,16.49102133,-1.747893159,5.20577214,21.69679347
273,70525,"QCA Health Plan, Inc.",AR,4262438.76,-5943287.09,No,157507,43191534.2,46343131.76,274.2197756,294.2290296,-37.73347908,27.06190049,-20.00925394,-57.74273302,-30.68083253,"QCA Health Plan, Inc.",AR,10580046,6656762.38,No,324884,115427342.7,148306395.3,355.2878649,456.4903021,20.48965902,32.56561111,-101.2024372,-80.71277816,-48.14716705,QCA Health Plan INC,AR,5970119.58,2856187.95,No,396976,134121060.4,193390442.4,337.8568488,487.1590283,7.19486304,15.03899374,-149.3021795,-142.1073164,-127.0683227
441,36096,Blue Cross Blue Shield of Illinois,IL,277754457.9,-10823647.68,Yes,5537415,1644254990,1902696433,296.9354816,343.607339,-1.954639065,50.15958853,-46.67185736,-48.62649642,1.533092105,Blue Cross Blue Shield of Illinois,IL,283514429,23056950.67,Yes,6478135,2068327690,2620797653,319.278263,404.5605183,3.559195767,43.76482259,-85.28225531,-81.72305954,-37.95823695,Blue Cross Blue Shield of Illinois,IL,108205116.6,36348043.52,Yes,4887859,1823781516,1870843246,373.1248213,382.7531126,7.436393628,22.13752823,-9.628291242,-2.191897614,19.94563062
447,33602,Blue Cross Blue Shield of Texas,TX,549029026.7,-17907614.72,Yes,9694097,2675523465,3198174148,275.99512,329.9094437,-1.847270016,56.63539644,-53.91432363,-55.76159365,0.873802787,Blue Cross Blue Shield of Texas,TX,636984705,38571557.86,Yes,11485974,3682739521,4792483100,320.6292754,417.2465565,3.358144278,55.45761335,-96.61728113,-93.25913685,-37.80152351,Blue Cross Blue Shield of Texas,TX,135693228.9,59463978.57,Yes,7787815,2648723458,2656789701,340.1112453,341.1469971,7.635515041,17.42378689,-1.035751748,6.599763293,24.02355018
228,38949,Keystone Health Plan West,PA,304443.33,223700.41,Yes,68099,26891563,27681855,394.8892495,406.4942951,3.284929441,4.470599128,-11.6050456,-8.320116154,-3.849517027,Keystone Health Plan West,PA,81947.41,63115.8,Yes,43144,18231157,17352915,422.565293,402.2092296,1.462910254,1.899392963,20.35606342,21.81897367,23.71836663,Keystone Health Plan West,PA,0,232540.31,Yes,29592,14384084,12302391,486.0801568,415.733678,7.858215396,0,70.34647878,78.20469417,78.20469417
381,33653,Maine Community Health Options,ME,35448310.19,-926811.51,Yes,376936,166074149,173234740,440.5897792,459.5866142,-2.458803378,94.0433129,-18.99683501,-21.45563838,72.58767451,Maine Community Health Options,ME,40987289.61,2738773.24,Yes,688724,291354380,339462243.3,423.0350329,492.8857471,3.97659039,59.51192293,-69.85071422,-65.87412383,-6.362200896,Maine Community Health Options,ME,17217074.37,5309414.63,Yes,650462,269816122,315546943,414.8068942,485.1120327,8.162528526,26.46899338,-70.3051385,-62.14260998,-35.6736166
275,46958,Humana Insurance Company,UT,4158821.94,2574546.01,No,418934,45384523.25,46358514.91,108.333349,110.6582777,6.145469239,9.92715306,-2.324928652,3.820540586,13.74769365,Humana Insurance Company,UT,4094943.28,3170521.45,No,304972,36091117.17,47593149.03,118.3423959,156.0574382,10.39610669,13.42727621,-37.71504223,-27.31893554,-13.89165933,Humana Insurance Company,UT,602352.46,1967946.16,No,216590,25777038.09,26458059.81,119.0130573,122.1573471,9.086043492,2.781072349,-3.144289764,5.941753728,8.722826077
323,22444,Geisinger Health Plan,PA,14765963.46,1759834.57,Yes,219034,74406248.22,109587873.8,339.701819,500.3235744,8.034526923,67.41402458,-160.6217554,-152.5872285,-85.17320393,Geisinger Health Plan,PA,9210149.64,11417706.62,Yes,247339,87519010.48,115945179.4,353.8423398,468.7703088,46.16217669,37.23694864,-114.927969,-68.76579229,-31.52884365,Geisinger Health Plan,PA,5014140.76,2695562.98,Yes,293115,120501551.9,135014690.8,411.1067393,460.620203,9.196264197,17.10639428,-49.51346366,-40.31719946,-23.21080518
410,88380,"HealthKeepers, Inc.",VA,53997035.62,-11644622.19,No,891623,296040848.4,297778427.2,332.024688,333.97347,-13.06002895,60.56038889,-1.94878194,-15.00881089,45.551578,"Health Keepers, Inc.",VA,77211953.05,-13597420.4,No,2282806,743404018.1,688877488.6,325.6536114,301.7678631,-5.956450263,33.82326534,23.88574829,17.92929802,51.75256336,"HealthKeepers, Inc(Anthem BCBS)",VA,49181314.31,22279438.04,No,2325167,841526146.6,857737862.5,361.9207337,368.8930139,9.58186575,21.15173418,-6.972280228,2.609585522,23.7613197
32,72564,"Evergreen Health Cooperative, Inc.",MD,311875.67,-360466.32,Yes,4194,1725306,2251799.65,411.3748212,536.9097878,-85.94809728,74.36234382,-125.5349666,-211.4830639,-137.1207201,"Evergreen Health Cooperative, Inc.",MD,725913.47,-3443885.2,Yes,47868,15266749,15460626,318.9343403,322.9845826,-71.94545834,15.16490077,-4.050242333,-75.99570068,-60.83079991,Evergreen Health,MD,2540644.79,1224227.52,Yes,127132,43319182,46154706.49,340.7417645,363.0455471,9.629578076,19.984306,-22.3037826,-12.67420453,7.310101469
325,77969,Regence BlueCross BlueShield of Oregon,OR,10846173.39,4080269.2,Yes,368323,75631577,79709375,205.3403589,216.4116143,11.07796472,29.44745072,-11.07125539,0.006709328,29.45416004,Regence BlueCross BlueShield of Oregon,OR,5234032.69,5024567.08,Yes,281509,62826201,68324502,223.1765272,242.7080555,17.84869073,18.59277213,-19.5315283,-1.682837565,16.90993457,Regence BlueCross BlueShield of Oregon,OR,4627308.73,1694890.09,Yes,175655,60524893,58819381,344.5668669,334.8574251,9.648971507,26.34316547,9.709441804,19.35841331,45.70157878
191,62294,Humana Insurance Company,MI,698246.11,884115.01,No,101756,18662585.78,14364555.98,183.4052614,141.166673,8.688578659,6.861964995,42.23858839,50.92716705,57.78913204,Humana Insurance Company,MI,1227648.12,-356523.02,No,33385,10083892.39,6049813.101,302.0485964,181.2135121,-10.67913794,36.77244631,120.8350843,110.1559464,146.9283927,Humana Insurance Company,MI,597264.23,282976.78,No,28784,9148102.29,9004530.18,317.8190067,312.831093,9.83104433,20.74986902,4.987913772,14.8189581,35.56882713
315,57173,"Presbyterian Health Plan, Inc.",NM,5508787.2,-2442724.87,No,239794,70489796.54,56088935.8,293.9598011,233.9046673,-10.18676393,22.97299849,60.05513374,49.86836981,72.8413683,Presbyterian Health Plan,NM,5375417.38,-2390195.41,No,223887,67521634,63807149,301.5880064,284.9971146,-10.67590083,24.00951096,16.59089183,5.914991,29.92450196,Presbyterian Health Plan,NM,6321646.56,3104066.63,No,305578,104992337,121102498,343.5860468,396.3063375,10.15801736,20.68750551,-52.72029073,-42.56227336,-21.87476785
192,60597,PacificSource Health Plans,ID,2266284.66,663249.2,Yes,92174,18851283,19724797.9,204.5184434,213.995247,7.195621325,24.58702736,-9.476803654,-2.281182329,22.30584503,Pacific Source Health Plans,ID,807479.44,600458.28,Yes,34541,7143434,8342078.867,206.8102834,241.5123727,17.38392866,23.3774193,-34.70208931,-17.31816065,6.059258649,PacificSource Health Plans,ID,38751.09,303111.16,Yes,26839,5969401,5955373.513,222.4151794,221.8925263,11.29368307,1.443835091,0.522653117,11.81633619,13.26017128
