HIOS ID	HIOS INPUTTED INSURANCE COMPANY NAME_2014	STATE_2014	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	IndPremiumPMM_2014	IndCostsPMM_2014	IndRTPMM_2014	TotalP2014	IndPremiumMinusCostsPMM_2014	HIOS INPUTTED INSURANCE COMPANY NAME_2015	STATE_2015	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	IndPremiumPMM_2015	IndCostsPMM_2015	IndRTPMM_2015	IndPremiumMinusCostsPMM_2015	HIOS INPUTTED INSURANCE COMPANY NAME	STATE	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15	IndPremiumPMM	IndCostsPMM	IndRTPMM	IndPremiumMinusCostsPMM	ExitedMarketIn2016
29276	Community Insurance Company(Anthem BCBS)	OH	29350337.77	4108227.93	7243843.64	1263641	3825043	369264093.2	304745986.1	292.2223109	241.1650034	3.2511037	54.30841119	51.05730749	Community Insurance Company(Anthem BCBS)	OH	19003555.17	19027175.55	14407578.76	941870	3304314	313395095.8	251590989.9	332.7371036	267.1185938	20.20148805	65.61850988	Community Insurance Company(Anthem BCBS)	OH	16021049.52	23234667.9	18149090.71	906565	2937225	336684023.9	288594174.3	371.3843176	318.3380941	25.62934583	53.04622349	0
92120	"Coventry Health Plan of Florida, Inc."	FL	1838893.01	824165.75		183541		53843141.34	43602103.04	293.3575677	237.5605616	4.490363189	60.28736931	55.79700612	"Coventry Health Plan of Florida, Inc."	FL	489538.37	-1502492.36		41870		15021291.46	13064460.97	358.760245	312.0243843	-35.88469931	46.73586076														1
57173	"Presbyterian Health Plan, Inc."	NM	5508787.2	-2442724.87	748544	239794	103447	70489796.54	56088935.8	293.9598011	233.9046673	-10.18676393	49.86836981	60.05513374	Presbyterian Health Plan	NM	5375417.38	-2390195.41	620026.82	223887	88730	67521634	63807149	301.5880064	284.9971146	-10.67590083	16.59089183	Presbyterian Health Plan	NM	6321646.56	3104066.63	-786361.4	305578	62198	104992337	121102498	343.5860468	396.3063375	10.15801736	-52.72029073	0
49316	"BCBSM, INC."	MN	109644843.7	7616924.44	11759377.1	1830768	1267529	540553106	673696651	295.2602984	367.9858131	4.160507743	-68.56500691	-72.72551465	"BCBSM, INC."	MN	125759129.4	29086945.86	15764245.94	2462520	1392389	782721397	1073087950	317.8538233	435.7682171	11.81186178	-117.9143938	BCBSMN INC	MN	53825959.36	109756214.5	18652345.56	1239218	1302566	543956372	745732721	438.9513161	601.7768633	88.56893178	-162.8255472	0
10940	"Health Net Health Plan of Oregon, Inc."	OR	3230190.41	2794804.37	-2324193.93	38452	294506	11359633	19496468	295.4237231	507.0339124	72.68293899	-138.9272503	-211.6101893	"Health Net Health Plan of Oregon, Inc."	OR	1855731.14	3408186.75	45710.69	19103	257570	8270658	14324515	432.9507407	749.8568288	178.4110742	-316.906088	"Health Net Plan of Oregon, Inc."	OR	550910.97	2480143.2	2264459.82	9966	261877	4221764.73	10920805.29	423.61677	1095.80627	248.8604455	-672.1895003	0
89942	Kaiser Foundation Health Plan of Georgia	GA	7879843.09	-745460.89	-2820212.21	292357	265388	86535871	85526652	295.9938397	292.5418307	-2.549830823	0.902178193	3.452009016	Kaiser Foundation Health Plan of Georgia	GA	8692894.13	2627520.08	-2393268.87	263617	242609	92779598	98734595	351.9484631	374.5380419	9.967187549	-22.58957882	"Kaiser Foundation Health Plan of Georgia, Inc."	GA	6557804.67	-16261579.31	-2129295.27	431250	127676	145327081	155618578	336.9903328	360.8546736	-37.70800999	-23.86434087	0
36096	Blue Cross Blue Shield of Illinois	IL	277754457.9	-10823647.68	4303605.47	5537415	4156218	1644254990	1902696433	296.9354816	343.607339	-1.954639065	-48.62649643	-46.67185736	Blue Cross Blue Shield of Illinois	IL	283514429	23056950.67	10877027.26	6478135	4030984	2068327690	2620797653	319.278263	404.5605183	3.559195767	-85.28225531	Blue Cross Blue Shield of Illinois	IL	108205116.6	36348043.52	6244224.14	4887859	4399041	1823781516	1870843246	373.1248213	382.7531126	7.436393628	-9.628291242	0
99791	Humana Insurance Company	IN	15014843.87	12712802.22	28264.72	117992	143300	35065382.65	52271674.78	297.1844078	443.0103293	107.7429166	-38.0830049	-145.8259215	Humana Insurance Company	IN	9599228.21	8411678.81	-627510.77	105258	150375	36172211.59	57228856.87	343.6528491	543.7007816	79.91486452	-200.0479325	Humana Insurance Company	IN	6361.47	122433.72	1168984.38	28330	115374	5643355.52	4911117.86	199.200689	173.3539661	4.321698553	25.84672291	0
96601	"Coventry Health Care of Illinois, Inc."	IL	6155110.05	-3262695.3	-1048560.53	111531	84585	33218247.82	34897693.24	297.8386979	312.8968021	-29.25370794	-44.31181214	-15.0581042	"Coventry Health Care of Illinois, Inc."	IL	6783435.61	-5367684.26	127525.13	168861	61975	52262152.79	50920827.36	309.4980652	301.554695	-31.78759015	7.943370168	"Coventry Health Care of Illinois, Inc."	IL	14270273.67	35950670.67	728924.09	276448	37281	125142353.1	156932333.4	452.6795386	567.6739691	130.0449657	-114.9944304	0
43198	CoOportunity Health	NE	46800412.98	-3258008.03	-3208840.42	319601	176495	95231501.03	196290044.8	297.969972	614.1721859	-10.19398572	-326.3961996	-316.2022139	CoOportunity Health	NE	2009586.78	-10205123.79	-7075784.88	53942	33954	15877797.06	21803023.04	294.349432	404.19382	-189.1869747	-109.844388														1
36677	All Savers Insurance Company	MD	266389.22	272660.9		2215		660327.37	1553516.26	298.1161941	701.3617427	123.0974718	-280.1480767	-403.2455485	All Savers Insurance Company	MD	496194.53	596980.74		6662		2650550.76	3724009.19	397.8611168	558.9926734	89.60983789	-161.1315566	All Savers Insurance Company	MD	576817.2	1316533.03		11155		4610816.65	6571803.34	413.3408023	589.1352165	118.0217866	-175.7944142	0
51485	Health Net Life Insurance Company	AZ	39878281.54	469.35	335791.07	383387	373703	114439203	190164372	298.495262	496.0115288	0.00122422	-197.5150427	-197.5162669	Health Net Life Insurance Company	AZ	46215394.37	26294064.75	7584973.03	408507	346823	131907279	288203286	322.9009026	705.5039106	64.3662526	-382.603008	Health Net Life Insurance Company	AZ	2433371.07	5075983.13	6396214.81	66448	234437	16275889.84	33228323.73	244.9417566	500.0650694	76.39030716	-255.1233128	0
98185	Blue Care Network of Michigan	MI	54508071.26	-47134095.64	-5484016.17	1191387	944667	355726508	341579271	298.5818277	286.7072337	-39.56237196	-27.68777789	11.87459407	Blue Care Network of Michigan	MI	46831049.28	-40004463.16	2178690.19	1596397	859012	519788391	452587896.8	325.600957	283.5058552	-25.05921971	42.09510178	Blue Care Network of Michigan	MI	19430303.42	-58286413.44	-19902786.04	1508670	849304	525672869.2	443706331.6	348.4346273	294.1042982	-38.63430269	54.3303291	0
64198	Time Insurance Company	CA	45901082.37	19393416.27		351232		104985608	197653699	298.9067283	562.7439954	55.21540255	-208.6218646	-263.8372671	Time Insurance Company	CA	65148241.89	63308434.85		720760		278139241	441889313	385.8971655	613.0880085	87.83566631	-227.190843														1
45002	UnitedHealthcare Life Insurance Company	MI	1080097.07	-743360.22	-2483.96	28706	14	8580932.4	10001658.77	298.9246987	348.4170128	-25.89563924	-75.38795339	-49.49231415	United Healthcare Life Insurance Company	MI	1369709.18	358625.01	-62155.35	46145	425	14749675.81	16108348.77	319.6375731	349.0811306	7.771698125	-29.44355748	UnitedHealthcare Life Insurance Company	MI	402490.39	-1058410.43	-1115.68	35903	5	12108813.3	10161339.15	337.2646659	283.0220079	-29.47972119	54.242658	0
77894	Kentucky Health Cooperative	KY	58086349.7	-7829059.51	-49429.47	586561	1983	177167712	293489348	302.0448206	500.356055	-13.34739185	-211.6586264	-198.3112345	Kentucky Health Cooperative	KY	35150774.64	-2353554.57	-471751.15	623708	3394	221493442.3	324284775.7	355.1236192	519.9304413	-3.773487866	-164.8068221														1
71837	"Sendero Health Plans, inc."	TX	832608.73	-1992571.72		36372		11017658	9210273.545	302.9159243	253.2242809	-54.78312218	-5.09147875	49.69164343	"Sendero Health Plans, Inc."	TX	1494250.38	-4376813.02		72061		20742943	16440299.79	287.8525555	228.1442082	-60.73761147	59.70834723	"Sendero Health Plans, Inc."	TX	1208911.99	-30547269.78		240950		62410719.39	35066545.2	259.0193791	145.5345308	-126.7784593	113.4848483	0
86830	Cigna Health and Life Insurance Company	AZ	4060861.27	1978320.29	-24005.57	16576	1883	5021387	11070817	302.9311655	667.8822997	119.3484731	-245.6026611	-364.9511342	Cigna Health and Life Insurance Company	AZ	1431522.46	2978136.23	-35.55	11908	1943	4425413	6759424	371.6336077	567.6372187	250.0954174	-196.003611	Cigna Health and Life Insurance Company	AZ	576234.39	1169118.87	28617.42	5370	3161	2334374	4529617	434.7065177	843.5040968	217.7130112	-408.7975791	0
91716	Aetna Life Insurance Company	TX	14609683.22	7355591.68	-2896197.55	503421	988673	152897435.4	143561183	303.7168402	285.1712245	14.61121344	33.15682914	18.5456157	Aetna Life Insurance Company	TX	19077598.96	-10218459.31	4559477.87	562121	762695	175730854.8	170561451.5	312.6210456	303.4247991	-18.17839809	9.196246538	Aetna Life Insurance Company	TX	22268041.61	2187611.73	7021712.97	983046	368909	347839204.3	383004577.2	353.8381767	389.6100256	2.225340147	-35.77184882	0
66083	"Humana Health Plan of Ohio, Inc."	OH	8894210.03	-6379256.85	683165.75	127142	337804	38643605.76	47386987.32	303.9405213	372.7091545	-50.17426853	-118.9429017	-68.76863318	"Humana Health Plan of Ohio, Inc."	OH	5155494.73	-1928407.65	-2483141.65	113702	337779	37209008.31	40856750.46	327.2502534	359.331854	-16.96019111	-32.08160059	"Humana Health Plan of Ohio, Inc."	OH	1676810.6	-415576.63	-3325716.01	79134	282163	27809359.49	27429005.53	351.4211273	346.614673	-5.251555968	4.806454369	0
38596	Time Insurance Company	AK	1558728.91	-922848.49	-317715.76	21876	25471	6660334	6996763	304.4584933	319.8374017	-42.18543107	-57.56433946	-15.37890839	Time Insurance Company	AK	1167367.38	-2908793.99	-1465993.25	18660	18371	8912183	8302282	477.6089496	444.9240086	-155.8839223	32.68494105														1
19722	"Molina Health Care of New Mexico, Inc."	NM	325293.64	685619.88		18034		5506419	4244028	305.335422	235.334812	38.01818121	108.0187912	70.00060996	"Molina Health Care of New Mexico, Inc."	NM	300867.77	-265619.48		48422		13765542	8974418	284.2828053	185.3376151	-5.48551237	98.9451902	"Molina Healthcare of New Mexico, Inc."	NM	1237375.41	4371278.82		207287		59055404	49024969	284.8968049	236.5076874	21.08805096	48.3891175	0
73751	Medica Health Plans	ND	1073377.89	-807481.69	-105459.46	19468	1056	5948961.29	5644879.94	305.5763967	289.9568492	-41.47738288	-25.85783542	15.61954746	Medica Health Plans	ND	1918693.8	-825246.58	389024.19	53628	2437	18429287.98	17357765.7	343.6504807	323.6698311	-15.38835273	19.98064966	Medica Health Plans	ND	1374734.61	-1809702.29	129354.14	76021	2498	29935799.47	27173036.06	393.7832897	357.4411815	-23.80529446	36.34210823	0
51398	"Preferred Medical Plan, Inc."	FL	19151683.89	-97122695.74		944021	939	288527289.5	213208157.6	305.636516	225.8510749	-102.8819229	-23.09648179	79.78544111	"Preferred Medical Plan, Inc."	FL	11390404.66	-62496825.44		741265	2447	248150190	203700851	334.765826	274.801658	-84.3110432	59.96416801														1
53789	Keystone Health Plan Central	PA	1122656.96	238390.33	-78244.77	12894	39670	3961366	4682943	307.2255313	363.1877617	18.48846983	-37.47376066	-55.96223049	Keystone Health Plan Central	PA	1234878.34	298016.86	5269.47	30665	17939	8559182	9790442	279.1189304	319.2708952	9.718469265	-40.15196478	Keystone Health Plan Central	PA	5430422.97	-35510815.31	-946154.73	413276	10725	139777767	128350976	338.2189312	310.5696339	-85.9251815	27.64929732	0
61836	Coordinated Care Corporation	WA	3216434.39	-24258945.68		232541		71555581.14	34938041.98	307.7116773	150.2446535	-104.3211549	53.1458688	157.4670237	Coordinated Care Corporation	WA	4033746.83	-34636348.44		335837		102415296.7	52321436.15	304.9553703	155.7941387	-103.1344028	149.1612316	Coordinated Care Corporation	WA	3500298.88	-29664686.35		363623		109508323.2	71522097	301.1589564	196.6929952	-81.58088556	104.4659612	0
35783	"Humana Medical Plan, Inc."	FL	119899412.3	-80860989.32	-6552473.44	1990616	764794	614620857.2	646221477.6	308.7591264	324.6339212	-40.62108881	-56.49588355	-15.87479474	"Humana Medical Plan, Inc."	FL	136834264.8	-135056370.8	-11511826.07	3470273	851617	1188746061	1144224614	342.5511656	329.7217867	-38.91808247	12.82937884	"Humana Medical Plan, Inc."	FL	73556881.87	-1588085.51	-8475356.54	2637265	556617	1022259090	1117504369	387.6209217	423.7360936	-0.602171382	-36.11517197	0
20129	"Health Alliance Medical Plans, Inc."	IL	4523529.04	2597374.35	-998963.73	200255	251994	61942668	64550679	309.3189583	322.3424084	12.97033457	-0.05311553	-13.0234501	"Health Alliance Medical Plans, Inc."	IL	9489886.93	-1326442.96	-1104554.13	275330	221076	92073345	102635610	334.4108706	372.7730723	-4.817647768	-38.36220172	"Health Alliance Medical Plans, Inc."	IL	10389731.85	1925800.26	572733.12	440156	184877	179542056	213806409	407.9055062	485.7514359	4.375267542	-77.84592962	0
21032	Kaiser Foundation Health Plan of Colo.	CO	26956984.91	-33664830.89	-3582183.17	819397	664202	253676763	219954806	309.5895677	268.4349662	-41.08488424	0.06971725	41.15460149	Kaiser Foundation Health Plan of Colo.	CO	20539222.46	-7630792.84	951160.48	829731	627193	231648599	261842374	279.1851805	315.5750165	-9.196706933	-36.38983598	Kaiser Foundation Health Plan of Colorado	CO	16419013.45	-59023683.88	-3316114.09	1287943	643960	402547882	378221551	312.5510073	293.6632685	-45.82786962	18.88773882	0
29941	Time Insurance Company	WY	5301137.18	36704.98	594176.69	58833	34096	18222132	23249945	309.7263781	395.1854401	0.623884215	-84.83517788	-85.45906209	Time Insurance Company	WY	1888415.67	1254913.51	646260.58	24048	28773	11843016	12790612	492.4740519	531.8784098	52.18369553	-39.40435795														1
12028	Innovation Health Insurance Company	VA	8970576.3	-10851778.45	-656684.17	250797	49013	77956385.43	65164565.2	310.834601	259.829923	-43.26917168	7.73550633	51.00467801	Innovation Health Insurance Company	VA	9720705.61	-9421914.58	2094829.83	458023	120595	142090442.7	118565881.9	310.2255623	258.8644717	-20.57083286	51.3610906	Innovation Health Insurance Company	VA	9072744.96	-39102743.29	-3471411.72	684153	116889	206541369.6	195031076.9	301.8935378	285.0693878	-57.15496868	16.82415001	0
31195	Sanford Health Plan	SD	2844814.58	-802074.46	26954.59	62624	24326	19477603	21757491.62	311.0245752	347.4305637	-12.80778072	-49.21376916	-36.40598844	Sanford Health Plan	SD	1912816.62	201919.38	225580.45	53788	30143	13453355	22994377	250.118149	427.5001301	3.753985647	-177.3819811	Sanford Health Plan	SD	2965610.59	-4227905.42	820064.68	132796	28365	47980740.1	59205118.65	361.3116366	445.8351053	-31.83759616	-84.5234687	0
16322	"UPMC Health Options, Inc."	PA	24575.39	-3587.19	3575646.12	7694	1607798	2395450	4487507.78	311.3400052	583.2476969	-0.466232129	-272.3739238	-271.9076917	"UPMC Health Options, Inc."	PA	17829957.2	-3105783.44	5913428.11	630940	1517618	170872680.9	215887269.2	270.8223934	342.1676692	-4.922470346	-71.34527578	UPMC Health Options	PA	18516908.47	-5211297.35	12239314.33	1322261	1436131	409160383.5	470210509	309.4399544	355.6109641	-3.941201737	-46.17100973	0
71287	Kaiser Foundation Healthplan of the NW	OR	9896905.63	12000350.41	2516711.91	213219	358876	66432191	79561707	311.5678762	373.1454842	56.28180608	-5.29580192	-61.577608	Kaiser Foundation Healthplan of the NW	OR	6778961.76	13259754.64	2707325.99	254073	327712	73999375	91876946	291.2524156	361.6163307	52.18875929	-70.3639151	Kaiser Foundation Health Plan of the Northwest	OR	3740430.21	3959354.51	1489329.65	332025	310060	103553369	116478163	311.8842527	350.8114238	11.92486864	-38.92717115	0
87226	Superior Health Plan	TX	280267.01	-933830.98		14103		4397780.869	2962415.366	311.833005	210.0556879	-66.21505921	35.56225789	101.7773171	Superior Health Plan	TX	1216649.13	-5580967.25		102284		29012527.38	23280657.02	283.6467813	227.6080034	-54.56344345	56.03877791														1
81974	Wisconsin Physicians Svc Insurance Corp	WI	29569505.7	9253503.82	391472.58	415053	231523	129521835	159237537	312.0609537	383.6559114	22.29475228	-49.30020547	-71.59495775	Wisconsin Physicians Svc Insurance Corp	WI	18524573.8	5160942.97	183981.2	313928	226782	114358725	146607291.6	364.2832911	467.0092875	16.43989377	-102.7259964	Wisconsin Physicians Svc Insurance Corp - WI	WI	2664058.34	4335937.83	3586360.55	87370	141045	35614469	37111942	407.6281218	424.7675632	49.6273072	-17.13944146	0
97176	Louisiana Health Service & Indemnity Company	LA	59187419.01	22005546.46	803668.2	1596020	2115029	498116444	526706837	312.0991241	330.0126797	13.7877636	-4.12579199	-17.91355559	Louisiana Health Service & Indemnity Company	LA	59752232.01	67544981.11	7830648.73	1471589	1880339	545121264	646659307	370.4303742	439.4292883	45.89935173	-68.9989141	Louisiana Health Service & Indemnity Company	LA	27115074.86	102587361.7	9158699.82	1035653	1318564	461204220	554404207	445.3269773	535.3184966	99.05572784	-89.99151936	0
45521	Time Insurance Company	MS	2150624.77	1041309.44	-54781.44	29792	904	9310169	10012692	312.5056727	336.0866004	34.95265306	11.37172529	-23.58092777	Time Insurance Company	MS	1557641.67	-67176.42	-113965.64	28059	512	10499567	11707483	374.1960512	417.2451976	-2.394113119	-43.04914644														1
98704	UnitedHealthcare Life Insurance Company	OK	1369617.06	83712.74		26326		8231807.47	8105793.85	312.6873612	307.9007008	3.179850338	7.966510674	4.786660336	United Healthcare Life Insurance Company	OK	1663019.16	637091.31		24179		8196319.07	14955965.78	338.9850312	618.5518748	26.34895198	-279.5668435	UnitedHealthcare Life Insurance Company	OK	515261.49	-666540.06		32232		12269610.86	8541960.63	380.6655144	265.0149116	-20.67945086	115.6506028	0
50816	"Physicians Health Plan of Northern Indiana, Inc."	IN	10350382.87	-4011882.59	115029.27	140344	312530	43942528	47020160	313.1058542	335.0350567	-28.58606417	-50.5152667	-21.92920253	"Physicians Health Plan of Northern Indiana, Inc."	IN	7080052.99	-7085738.88	2912178.01	111408	267643	40754310	43521941.03	365.8113421	390.6536427	-63.60170616	-24.84230064	"Physicians Health Plan of Northern Indiana, Inc."	IN	2286473.37	-2126520.47	-124000.57	73278	158896	28482808.38	32281883	388.6952207	440.5399028	-29.01990325	-51.84468217	0
25768	"Group Health Options, Inc."	WA	9932982.42	-1364790.9	997685.2	166734	79175	52360996	43701177	314.0391042	262.1011731	-8.185438483	43.7524926	51.93793108	"Group Health Options, Inc."	WA	5545446.72	84523.22	734961.44	105901	52334	37454117.04	36403961.6	353.6710422	343.7546539	0.798134295	9.916388325	"Group Health Options, Inc."	WA	3338075.15	2005.97	-5031843.29	145100	258240	48929244.58	57938583.53	337.2105071	399.3010581	0.013824742	-62.090551	0
55957	"First Priority Life Insurance Company, Inc."	PA	19949105.81	585146.21	1050494.99	335976	500708	105525704	128600880	314.08703	382.7680549	1.74163098	-66.93939386	-68.68102484	"First Priority Life Insurance Company, Inc."	PA	22715787.15	-3237217.38	-305360.64	470448	468163	168011577	210195605	357.1310262	446.7988067	-6.881137511	-89.6677805	First Priority Life Insurance Company	PA	10257016.46	-6653749.71	3259788.02	430439	429620	177443910	186950728	412.2393882	434.3257186	-15.45805494	-22.08633047	0
29211	Time Insurance Company	NV	10011393.67	3410103.71	-633561	66012	7962	20755690	38993094	314.4229837	590.6970551	51.65884551	-224.6152259	-276.2740714	Time Insurance Company	NV	13121851.53	9178690.86	-712661.85	122900	10179	49128591	81262351	399.7444345	661.2070871	74.68422181	-261.4626526														1
26065	Blue Cross and Blue Shield of South Carolina	SC	22076003.24	6653943.39	-254611.31	936558	823623	295301129	254980986	315.3046891	272.2532785	7.104678397	50.15608899	43.05141059	Blue Cross and Blue Shield of South Carolina	SC	26799911.31	8615922.98	2446555.38	1019835	805213	355349837	335721470	348.4385582	329.1919477	8.448349959	19.24661048	Blue Cross and Blue Shield of South Carolina	SC	23566473.38	-13226650.55	5890942.63	1645277	798195	640755819.4	640628072.5	389.451636	389.3739914	-8.039163345	0.077644615	0
20126	HealthSpan Integrated Care	OH	2879588.73	-9566203.9	-3621911.77	90538	122878	28554723	27408056	315.3893724	302.7243367	-105.6595452	-92.99450952	12.66503568	HealthSpan Integrated Care	OH	3299755.23	-4273438.02	-6425628.16	74581	57189	26936545.8	29106547.01	361.1716898	390.2675884	-57.29928561	-29.09589855	HealthSpan Integrated Care	OH	1402007.29	431007.37	-4189027.32	28541	25223	10983572	13767889.42	384.8348691	482.3898749	15.10134088	-97.55500578	0
34996	Nevada Health CO-OP	NV	10078725.11	-3289885.24	-340005.25	157901	4630	49833390.46	62806959.22	315.5989542	397.7616305	-20.83511339	-102.9977898	-82.16267636	Nevada Health CO-OP	NV	8846611.34	5244157.68	-711597.39	214706	9321	68155979	113125730	317.4386324	526.8866729	24.42483061	-209.4480406														1
30751	Blue Cross and Blue Shield of Montana	MT	39734997.94	-4280629.18	-250657.2	450309	399124	143510696	181347286.3	318.6938214	402.7174369	-9.505981848	-93.52959741	-84.02361556	Blue Cross and Blue Shield of Montana	MT	29263271.43	-4708322.25	-89903.73	555866	374972	174623320.2	233970780.9	314.1464313	420.9121999	-8.470246876	-106.7657685	Blue Cross and Blue Shield of Montana	MT	17130961.48	-5337903.73	157176.77	633417	451175	240394690	259904231.6	379.5204265	410.320897	-8.427155776	-30.80047046	0
18558	"Blue Cross and Blue Shield of Kansas, Inc."	KS	25958565.69	7698173.07	1056774.58	650169	1305258	208136266	235999821	320.1264071	362.9822723	11.84026472	-31.01560045	-42.85586517	"Blue Cross and Blue Shield of Kansas, Inc."	KS	22071027.01	17980150.06	1209308.94	692644	1169721	220132355	284277498	317.81457	410.423678	25.9587177	-92.609108	"Blue Cross and Blue Shield of Kansas, Inc"	KS	11808950.32	31581487.09	-649337.25	574755	1056686	215666455	273525098	375.2319771	475.8985968	54.94773789	-100.6666197	0
97646	Time Insurance Company	NM	205000	219541.22		3770		1211757	1391775	321.4209549	369.1710875	58.23374536	10.48361273	-47.75013263	Time Insurance Company	NM	0	6670.67		2858		933798	838772	326.7312806	293.4821554	2.33403429	33.24912526														1
11512	Blue Cross and Blue Shield of NC	NC	263657626.5	21858789.45	9263138.01	6260187	2352381	2015642630	2231132906	321.9780224	356.4003609	3.491715096	-30.9306234	-34.4223385	Blue Cross and Blue Shield of NC	NC	222234005.6	67566338.19	15759733.78	6595736	1960188	2458601688	2480964788	372.7562304	376.1467694	10.24394218	-3.390538979	Blue Cross Blue Shield of North Carolina	NC	94120592.05	150165052.9	20320343.9	5019015	1792683	2240222009	2208536078	446.3469444	440.0337672	29.91922776	6.313177187	0
52664	"Summa Insurance Company, Inc."	OH	4527307.52	-360679.09	1182289.72	71873	419640	23175839	22986321	322.4554283	319.8185828	-5.0182835	-2.381437953	2.636845547	"Summa Insurance Company, Inc."	OH	2387747.27	35681.99	2820322.62	53021	375458	20259503	20052655	382.1033741	378.2021275	0.672978443	3.901246676	"Summa Insurance Company, Inc."	OH	2018197.77	241239.17	1457619.05	52250	310061	20264605	22509348	387.8393301	430.8009187	4.617017608	-42.96158852	0
26539	"SHA, LLC DBA FirstCare Health Plans"	TX	1960486.45	2143995.88	-367353	21362	57678	6901426.81	12310190.48	323.0702561	576.2658216	100.3649415	-152.830624	-253.1955655	"SHA, LLC DBA First Care Health Plans"	TX	3006003.71	1137907.19	-926124.88	114458	58012	26371990	30111944	230.4075731	263.0829125	9.941700799	-32.67533943	"SHA, LLC"	TX	5445263.34	9379089.11	-1417544.26	204035	115148	64154934	88989988	314.4310241	436.1506016	45.96804034	-121.7195775	0
11082	Aetna Life Insurance Company	AK	120363.61	-52362.57	22831.39	10131	33718	3278758.81	2492398.44	323.6362462	246.017021	-5.168549008	72.45067614	77.61922515	Aetna Life Insurance Company	AK	0	-34550.55	557129.08	2906	21271	958431.34	462786.99	329.8111975	159.2522333	-11.88938403	170.5589642	Aetna Life Insurance Company	AK			-1188058.34	242	28604	166157.31	24287.02	686.6004545	100.3595868		586.2408678	1
31434	Time Insurance Company	LA	1428188.05	323444.34	8246.81	26302	3599	8515155	7871239	323.7455327	299.2638963	12.29732872	36.7789651	24.48163638	Time Insurance Company	LA	1118095.05	-317760.3	-14565.43	20764	2758	8172343	7963945	393.5823059	383.5458004	-15.3034242	10.03650549														1
40308	Group Hospitalization and Medical Services Inc.	VA	5469203.05	4207942.09	3282304.3	218549	290550	71180668.95	65937328.2	325.6966124	301.7050099	19.25399837	43.24560094	23.99160257	Group Hospitalization and Medical Services Inc.	VA	8431776.3	11441513.48	9435152.4	195299	220770	76036999.8	85811732.92	389.3363499	439.3864429	58.58459839	-50.05009304	Group Hospitalization and Medical Services	VA	4801170.38	14829547.64	8480490.49	163568	182113	73541649.54	85930415.61	449.6090283	525.3497971	90.6628903	-75.74076879	0
64844	Aetna Health Inc. (a PA corp.)	PA	1280386.05	-1144736.65	-3059493.02	187327	987408	61051891.6	51999516.87	325.9107956	277.5868768	-6.110900457	42.2130183	48.32391876	Aetna Health Inc. (a PA corp.)	PA	6959835.96	-25852344.53	-1628024.96	324022	619199	105458417.2	77700405.68	325.4668424	239.7997842	-79.78576927	85.66705816	Aetna Health Inc. (a PA corp.)	PA	12886104.3	-31760032.8	-5577917.84	577236	476025	202395529.6	194599036.8	350.6287369	337.1221421	-55.02088019	13.50659488	0
67138	"Health Net of California, Inc."	CA	48731305.15	-100186993.9	-3718209.96	2002237	2156540	653074515	476139478	326.1724336	237.8037555	-50.03752997	38.33114816	88.36867813	"Health Net of California, Inc."	CA	41900195.93	-125635855.9	-9525637.47	2736915	1788573	895993865	681419303	327.3736543	248.9734986	-45.90418625	78.40015565	"Health Net of California, Inc."	CA	24670172.12	-53862013.99	-41807057.69	2083374	1456517	732748701.6	608224981.5	351.7125113	291.9422924	-25.85326206	59.77021893	0
