,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015
408,20393.0,McLaren Health Plan,MI,1865110.37,-275686.71,480378.3,80642.0,123749.0,19128950.0,19770500.93,237.20827856451973,245.1638219538206,-3.4186492150492302,-7.955543389300857,McLaren Health Plan,MI,1279803.45,3123625.29,-1125261.52,36196.0,44208.0,17867425.0,17796813.96,493.62982097469336,491.67902420156923,86.2975270748149,1.9507967731241251
409,96384.0,Cox Health Systems Insurance Company,MO,1265068.01,-173675.23,-164283.18,101891.0,22942.0,19336149.0,18647400.0,189.77288474938905,183.01322000961812,-1.7045198300144273,6.759664739770926,Cox Health Systems Insurance Company,MO,1954932.69,-1884389.93,-1229766.58,120726.0,31560.0,26708066.0,24317228.3,221.22878253234597,201.42494822987592,-15.60881607938638,19.80383430247005
410,31195.0,Sanford Health Plan,SD,2844814.58,-802074.46,26954.59,62624.0,24326.0,19477603.0,21757491.62,311.02457524271847,347.4305636816556,-12.807780723045477,-36.40598843893713,Sanford Health Plan,SD,1912816.62,201919.38,225580.45,53788.0,30143.0,13453355.0,22994377.0,250.11814902952332,427.5001301405518,3.753985647356288,-177.38198111102847
411,29176.0,Time Insurance Company,OK,3742479.01,847618.04,29114.13,80503.0,5516.0,19947901.0,20888391.0,247.7907779834292,259.4734481944772,10.529024259965468,-11.68267021104802,Time Insurance Company,OK,2438106.47,2221935.85,-149749.38,55501.0,2262.0,15835716.0,19997887.0,285.32307525990524,360.31579611178176,40.0341588439848,-74.99272085187653
412,19524.0,Time Insurance Company,NE,2775559.37,654497.47,128514.67,80452.0,33556.0,20516492.0,20058502.0,255.01531347884452,249.32260229702183,8.135254188833093,5.692711181822688,Time Insurance Company,NE,4734632.44,6667658.89,883774.73,80376.0,23547.0,29893734.0,40852504.0,371.9236339205733,508.2674430178163,82.95584365979894,-136.34380909724297
413,40064.0,HealthNow New York,NY,0.0,-9077.56,-54673.38,48638.0,588220.0,20517394.2,22887793.0,421.83877215346024,470.574304042107,-0.18663514124758418,-48.73553188864673,HealthNow New York,NY,0.0,3626.81,-68200.88,85075.0,609043.0,32826816.86,41373492.31,385.8573830149868,486.31786435498094,0.042630737584484275,-100.46048133999415
414,29211.0,Time Insurance Company,NV,10011393.67,3410103.71,-633561.0,66012.0,7962.0,20755690.0,38993094.0,314.42298369993335,590.6970550808944,51.65884551293704,-276.27407138096106,Time Insurance Company,NV,13121851.53,9178690.86,-712661.85,122900.0,10179.0,49128591.0,81262351.0,399.7444344995932,661.2070870626526,74.68422180634661,-261.4626525630594
415,87696.0,Time Insurance Company,NC,2823899.85,12959.79,-109748.65,93145.0,2287.0,20763791.0,21448918.0,222.91900799828224,230.27449675237534,0.13913564871973805,-7.355488754093102,Time Insurance Company,NC,2414167.19,-2641746.14,-271229.67,82276.0,2702.0,22802565.0,24135384.0,277.1472239778307,293.3465895279304,-32.1083443531528,-16.199365550099685
416,40733.0,Aetna Life Insurance Company,CA,,,-1519853.96,63292.0,796551.0,20902313.32,13984397.1,330.25205902799723,220.95046925361814,,109.3015897743791,Aetna Life Insurance Company,CA,,,26507101.9,15408.0,633699.0,7411703.35,5604240.79,481.02955282969884,363.7227927050883,,117.30676012461055
417,16698.0,Prominence HealthFirst,NV,3231609.73,542628.0,-844787.93,41120.0,83744.0,20905855.0,20058272.0,508.4108706225681,487.7984435797665,13.196206225680934,20.612427042801585,Prominence Health First,NV,2492308.28,3206374.59,-1767200.16,40064.0,68033.0,17990277.0,20894048.56,449.0384634584665,521.516787140575,80.03131464656549,-72.47832368210857
418,18126.0,MOLINA HEALTHCARE OF CALIFORNIA,CA,950343.48,-9072047.23,,71865.0,,20990525.0,8163374.0,292.0827245529813,113.59318166005706,-126.23735100535727,178.48954289292425,Molina Healthcare of California,CA,1230390.91,-25983024.62,,199582.0,,60304876.0,28198872.0,302.15588580132476,141.28965537974366,-130.18721437805013,160.8662304215811
419,57845.0,Medica Health Plans of Wisconsin,WI,2862374.5,-2323453.55,,33965.0,,21219228.85,14752671.73,624.738078904755,434.3492339172678,-68.4072883851023,190.38884498748718,Medica Health Plans of Wisconsin,WI,5114750.87,-2183267.46,,76759.0,,38717010.52,35813462.65,504.3970155942626,466.5702087051681,-28.44314621086778,37.826806889094485
420,37651.0,Health Alliance Plan (HAP),MI,5921541.69,5267035.16,-59049.89,50283.0,193568.0,21341078.0,26220361.0,424.4193464988167,521.4557802835949,104.74783047948611,-97.03643378477818,Health Alliance Plan (HAP),MI,3485778.72,3869249.1,-1604360.74,94081.0,202285.0,35127892.0,33194265.0,373.3792370404226,352.8264474229653,41.12678542957664,20.55278961745728
421,94788.0,CDPHP,NY,5393821.37,8365330.23,5699384.43,45111.0,125199.0,21946640.0,28267684.0,486.5030702046064,626.6250803573408,185.43881159805812,-140.12201015273445,CDPHP,NY,3850329.69,8189242.42,3397548.58,53205.0,83602.0,26813056.0,33639246.0,503.9574476083075,632.2572314632083,153.91866215581243,-128.2997838549008
422,67129.0,Aetna Life Insurance Company,OH,753385.3,-225186.77,-593316.79,76066.0,45162.0,21993243.17,18301411.54,289.13368877027847,240.59910525070333,-2.960412930875818,48.534583519575136,Aetna Life Insurance Company,OH,6603468.9,-16376734.46,-481369.85,260828.0,68312.0,93890790.37,70425596.8,359.97205196527983,270.00780897756374,-62.787486236140296,89.96424298771609
423,90028.0,BCBS of Wisconsin(Anthem BCBS),WI,,,-33656.01,57887.0,24396.0,22134036.0,20067780.16,382.36626531000053,346.67162160761484,,35.69464370238569,BCBS of Wisconsin(Anthem BCBS),WI,,,-163325.2,34379.0,33265.0,15798432.0,9261911.26,459.53727566246835,269.4060694028331,,190.13120625963523
424,98894.0,Coventry Health and Life,OH,3632204.94,-2282003.25,-555698.91,62177.0,90091.0,22171528.64,20047835.17,356.58730141370603,322.43168969233,-36.701726522669155,34.15561172137603,Coventry Health and Life,OH,30125.07,60728.8,1096038.61,96.0,77599.0,17209.51,35744.76,179.26572916666666,372.34125,632.5916666666667,-193.07552083333334
425,91058.0,"Gundersen Health Plan, Inc.",WI,5727641.4,417451.12,-2319871.19,43139.0,81062.0,22631274.92,26227200.12,524.6128774426853,607.969589466608,9.676884489672918,-83.35671202392268,"Gundersen Health Plan, Inc.",WI,5246929.26,-855334.89,-6517699.11,55370.0,62022.0,29584232.87,34509322.89,534.3007561856601,623.2494652338812,-15.447623081090844,-88.94870904822108
426,86052.0,"CareFirst BlueChoice, Inc.",DC,1900356.26,-1007058.65,-6732251.48,85443.0,411734.0,22644314.97,22846546.22,265.02247076998697,267.3893264515525,-11.78632129021687,-2.3668556815655393,"CareFirst Blue Choice, Inc.",DC,3021555.65,-1630614.05,-10757047.29,110036.0,440289.0,33188114.25,30505235.97,301.61142035333893,277.22959731360646,-14.818914264422553,24.381823039732467
427,60299.0,Time Insurance Company,TN,3193778.58,191793.01,,87553.0,,22731865.0,24601539.0,259.6354779390769,280.9902459081928,2.190593240665654,-21.35476796911587,Time Insurance Company,TN,2195845.5,746097.06,,59553.0,,21297500.0,20491491.0,357.6226218662368,344.08830789380886,12.528286736184576,13.534313972427924
428,52664.0,"Summa Insurance Company, Inc.",OH,4527307.52,-360679.09,1182289.72,71873.0,419640.0,23175839.0,22986321.0,322.4554283249621,319.81858277795556,-5.018283500062611,2.636845547006544,"Summa Insurance Company, Inc.",OH,2387747.27,35681.99,2820322.62,53021.0,375458.0,20259503.0,20052655.0,382.1033741347768,378.2021274589314,0.6729784425039135,3.901246675845414
429,63312.0,Colorado Choice Health Plans,CO,6252605.7,-4578461.04,-534596.16,63856.0,32144.0,23273256.0,29458165.0,364.4646705086445,461.3218021799048,-71.6997782510649,-96.85713167126033,Colorado Choice Health Plans,CO,4665826.16,1562462.46,-1750013.59,65551.0,29964.0,24627126.0,29021855.0,375.6941312870894,442.7370291833839,23.835829506796234,-67.0428978962945
430,19068.0,Time Insurance Company,PA,4662824.37,1461479.59,-220045.83,98176.0,10071.0,23727543.0,27582910.0,241.6837414439374,280.9536954041721,14.88632242095828,-39.26995396023469,Time Insurance Company,PA,3985277.18,3948940.01,-394254.42,77397.0,2380.0,24251992.0,30705750.0,313.34537514373943,396.7304934299779,51.02187436205537,-83.38511828623848
431,56764.0,"Humana Medical Plan of Utah, Inc.",UT,3555669.52,-9861880.07,,119232.0,,23750751.72,24774017.66,199.19779690016102,207.77993877482555,-82.71168872450349,-8.58214187466453,"Humana Medical Plan of Utah, Inc.",UT,2401586.97,-12348265.88,,150566.0,,32572721.0,25970854.0,216.3351686303681,172.48817130029357,-82.012312739928,43.846997330074515
432,93091.0,New Mexico Health Connections,NM,3178238.43,-4834621.72,-1832176.28,72246.0,22648.0,24015570.0,20102873.0,332.4138360601279,278.25586191623063,-66.9188843673006,54.15797414389726,New Mexico Health Connections,NM,5515873.35,-11035028.09,-3534467.65,237567.0,107378.0,63129854.0,64799269.0,265.7349463519765,272.76207975013364,-46.45017233033207,-7.0271333981571615
433,60156.0,"HMO Colorado, Inc., dba HMO Nevada",NV,4285648.85,-4049114.37,-140898.78,72009.0,6337.0,24105673.82,18526521.51,334.75918038023025,257.28063867016624,-56.23067074948965,77.47854171006401,HMO Colorado Inc. dba HMO NV(Anthem BCBS),NV,5077744.17,-8860894.35,-27406.0,163550.0,2284.0,52492039.02,39126115.86,320.9540753286457,239.23030180372973,-54.17850412717823,81.72377352491594
434,45127.0,Capital Advantage Assurance Company,PA,276428.37,395776.73,5977678.07,112518.0,1178312.0,24451444.0,15627145.0,217.31139906503847,138.88573383814145,3.5174525853641194,78.42566522689702,Capital Advantage Assurance Company,PA,4546704.54,6863660.42,-3297707.87,116325.0,1002856.0,35385364.0,44730192.0,304.19397378035677,384.5277627337202,59.004172963679345,-80.33378895336341
435,23371.0,Kaiser Foundation Healthplan of the NW,WA,2684599.56,2144483.77,294987.75,61981.0,105858.0,24686911.0,20741164.0,398.29804294864556,334.63745341314274,34.59905083816008,63.66058953550282,Kaiser Foundation Healthplan of the NW,WA,2087506.13,1500350.01,465626.66,61548.0,91245.0,25264201.0,23545272.0,410.47964190550465,382.55137453694675,24.376909241567557,27.928267368557897
436,24867.0,Time Insurance Company,MT,3474683.03,617238.69,-32953.83,109492.0,7790.0,24731561.0,26212712.0,225.87550688634786,239.40298834618054,5.6372948708581445,-13.527481459832671,Time Insurance Company,MT,2894124.53,1231200.88,-309927.67,67694.0,5008.0,21696872.0,24865264.0,320.5139598782758,367.31858067184686,18.1877401246787,-46.804620793571075
437,14650.0,Time Insurance Company,OH,4474174.84,2104210.85,66259.04,102450.0,78577.0,25170821.0,29893962.0,245.6888335773548,291.7907467057101,20.53890531966813,-46.10191312835528,Time Insurance Company,OH,2839186.95,2988966.3,472321.42,69063.0,49025.0,22893677.0,24954747.0,331.48975573027525,361.33308718126926,43.278836714304326,-29.843331450994015
438,89029.0,Time Insurance Company,MI,2196259.12,688700.17,-60605.89,130130.0,56167.0,25848787.0,24230833.0,198.63818489203103,186.2048182586644,5.292401214170445,12.433366633366632,Time Insurance Company,MI,2392980.67,1364106.91,-129271.65,105644.0,49242.0,25854093.0,24852227.0,244.72845594638596,235.24503994547726,12.912298947408276,9.483416000908704
439,72547.0,Aetna Life Insurance Company,IL,917024.2,125878.03,-719734.14,91336.0,262696.0,26015250.74,22909464.09,284.830195541736,250.82622503722519,1.3781863668214067,34.00397050451079,Aetna Life Insurance Company,IL,814606.14,-670691.43,-1111838.73,36698.0,185509.0,12785277.03,10256028.67,348.3916570385307,279.47105210093196,-18.275966810180392,68.92060493759874
440,23603.0,PacificSource Health Plans,MT,6099996.76,506533.42,285047.68,92912.0,143109.0,26110449.0,35304377.4,281.0234307732048,379.9765089547098,5.451754563457896,-98.95307818150502,Pacific Source Health Plans,MT,7013675.92,-805324.98,-1744039.87,122296.0,109024.0,36162384.0,52480931.91,295.69555831752467,429.13040418329297,-6.585047589455092,-133.4348458657683
441,67577.0,Alliance Health and Life Insurance Company,MI,2529564.79,1895578.59,-181245.97,113796.0,131419.0,26377099.0,24127739.0,231.79284860627791,212.02624872579,16.65769086786882,19.766599880487917,Alliance Health and Life Insurance Company,MI,2909573.77,4463306.2,-282556.4,118357.0,166084.0,35855316.0,35364842.0,302.942082006134,298.7980601062886,37.71053845568915,4.144021899845427
442,38949.0,Keystone Health Plan West,PA,304443.33,223700.41,-59934.41,68099.0,1498.0,26891563.0,27681855.0,394.889249475029,406.4942950704122,3.284929440960954,-11.605045595383217,Keystone Health Plan West,PA,81947.41,63115.8,-7980.98,43144.0,1240.0,18231157.0,17352915.0,422.5652929723716,402.20922955683295,1.462910254033006,20.356063415538642
443,81941.0,Aetna Health Inc. (a LA corp.),LA,1125984.52,-2764603.7,-120226.85,149620.0,85123.0,27002700.0,25513962.18,180.47520384975272,170.5250780644299,-18.477501002539768,9.950125785322825,"Coventry Health Care of Louisiana, Inc.",LA,1301311.45,-9447131.62,-727200.2,78262.0,53216.0,19409194.68,12798652.92,248.00279420408373,163.53598068027907,-120.71160486570749,84.46681352380466
444,28162.0,AultCare Insurance Company,OH,3286427.05,-174769.08,382.29,96734.0,305433.0,27420415.0,25291402.49,283.4620195587901,261.4530825769636,-1.8066975417123243,22.00893698182648,AultCare Insurance Company,OH,2358684.92,-246739.17,-514739.16,94212.0,301024.0,31591227.41,26237396.03,335.3206322973719,278.49314344244897,-2.618978155648962,56.82748885492293
445,13953.0,"Horizon Healthcare of New Jersey, Inc.",NJ,,,97615.72,40718.0,144872.0,27443593.0,30102066.0,673.991674443735,739.281546244904,,-65.28987180116906,Horizon HMO,NJ,0.0,-945.51,3193510.84,28.0,30059.0,187369.0,4024.0,6691.75,143.71428571428572,-33.768214285714286,6548.035714285715
446,38927.0,Aetna Health of Utah Inc.,UT,3138343.27,-1640855.99,347136.03,142404.0,419799.0,27872977.89,26503726.2,195.73170620207298,186.11644476278755,-11.522541431420466,9.615261439285433,Altius Health Plans Inc.,UT,2271988.13,-3519378.66,-991146.89,131934.0,275220.0,28394641.19,27965900.91,215.2185273697455,211.96887011687662,-26.675297194051574,3.2496572528688716
447,20126.0,HealthSpan Integrated Care,OH,2879588.73,-9566203.9,-3621911.77,90538.0,122878.0,28554723.0,27408056.0,315.3893724182111,302.7243367425832,-105.65954516335682,12.665035675627905,HealthSpan Integrated Care,OH,3299755.23,-4273438.02,-6425628.16,74581.0,57189.0,26936545.8,29106547.01,361.17168984057605,390.2675883938269,-57.29928560893524,-29.095898553250834
448,17341.0,UnitedHealthcare Life Insurance Company,FL,7942642.06,6516021.26,,63489.0,,28607461.86,41159963.06,450.5892652270472,648.3006987037124,102.63228685284065,-197.71143347666526,United Healthcare Life Insurance Company,FL,14736590.26,10189460.6,,197146.0,,81792203.05,116989596.1,414.88137243464234,593.4160272082619,51.68484574883588,-178.53465477361954
449,19898.0,"AvMed, Inc.",FL,1841557.61,1215541.75,-3118661.5,114237.0,380802.0,28608236.0,23869035.0,250.428810280382,208.94311825415582,10.640525836637867,41.48569202622619,"AvMed, Inc.",FL,3804584.76,-148477.46,-3997943.28,168528.0,434149.0,55062372.0,50135453.0,326.72536314440333,297.4903458179056,-0.8810254675780879,29.23501732649771
450,29698.0,Priority Health,MI,4982858.59,1058987.28,-1528301.43,69861.0,931577.0,28906595.0,33191899.0,413.77299208428167,475.1134252300998,15.158490144715936,-61.34043314581811,Priority Health,MI,14187510.7,-27447894.51,-2734798.34,497784.0,926042.0,171533872.0,159298734.0,344.59498899120905,320.0157779277759,-55.14017025456825,24.57921106343315
451,49375.0,Cigna Health and Life Insurance Company,CO,10847936.42,10208969.51,,73019.0,3932.0,29192161.0,43386898.0,399.78856188115424,594.1864172338707,139.8125078404251,-194.39785535271642,Cigna Health and Life Insurance Company,CO,6431729.43,10417522.17,,90880.0,2771.0,35996954.0,46141581.0,396.0932438380282,507.7198613556338,114.62942528609155,-111.62661751760561
452,91237.0,"Healthfirst PHSP, Inc.",NY,4031460.89,-2649557.85,,66274.0,,29370655.0,29002425.0,443.17009687056765,437.61392099465854,-39.97884313607146,5.556175875909105,"Healthfirst PHSP, Inc.",NY,6632379.19,-48556174.15,,401015.0,,161272546.6,107590270.4,402.16088325873096,268.2948777477152,-121.08318678852412,133.86600551101577
453,65598.0,Coventry Health Care Of Kansas Inc,KS,6787834.35,-5910292.03,-713955.94,124536.0,142891.0,29541695.56,37457719.59,237.21410323119417,300.7782455675468,-47.458502200167025,-63.5641423363526,Coventry Health Care Of Kansas Inc.,KS,6205764.17,-1458451.11,-413025.79,165451.0,80281.0,45094200.14,55453253.69,272.55320390931456,335.16420988691516,-8.815003294026631,-62.6110059776006
454,83761.0,Alliant Health Plans,GA,7265449.74,2745962.25,-1464662.42,68272.0,87967.0,29758360.0,37314070.0,435.8794234825404,546.5501230372627,40.22091413756738,-110.67069955472226,Alliant Health Plans,GA,10071727.5,4679043.57,22552.36,151336.0,65417.0,55822683.76,78554433.0,368.8658598086377,519.0730097267009,30.91824529523709,-150.20714991806318
455,10091.0,PacificSource Health Plans,OR,10259771.48,3133280.74,359543.94,127744.0,427433.0,29970266.0,49756526.96,234.6119269789579,389.50187061623245,24.527811404058117,-154.88994363727454,Pacific Source Health Plans,OR,8483371.78,6385295.65,-263011.36,94382.0,289647.0,35834863.0,54917003.46,379.67899599499907,581.8588656735394,67.65374382827234,-202.17986967854034
456,88806.0,"Fallon Community Health Plan, Inc. ***",MA,2543005.0,,,73650.0,456555.0,30270667.51,25925156.83,411.0070266123558,352.0048449422946,,59.00218167006119,"Fallon Community Health Plan, Inc.",MA,2396568.39,,,83136.0,297977.0,36503435.74,32574554.69,439.0809726231717,391.8224919409161,,47.258480682255595
457,48834.0,"Oxford Health Plans (NJ), Inc.",NJ,5793980.12,10751310.08,-120834.31,58243.0,519317.0,30857609.88,41148735.29,529.8080435417131,706.5009578833508,184.59402984049586,-176.69291434163767,"Oxford Health Plans (NJ), Inc.",NJ,12200483.35,18952235.0,-185240.53,137784.0,209708.0,65906002.89,89863131.94,478.3284190472043,652.2029549149393,137.55033240434304,-173.87453586773495
458,17210.0,Aetna Life Insurance Company,NY,14885554.32,14975558.9,-62207250.53,57833.0,1109892.0,31466911.09,60811431.43,544.0995813808726,1051.5005521069286,258.9448740338561,-507.400970726056,Aetna Life Insurance Company,NY,4506213.0,9153245.87,-92687139.68,38982.0,1393628.0,23793093.93,36376276.41,610.3610366322919,933.1557234108049,234.80698450566925,-322.794686778513
459,27439.0,Time Insurance Company,MN,3434347.41,388993.92,-38513.1,133134.0,1427.0,31599168.0,30816363.0,237.3485961512461,231.46876830862138,2.921822524674388,5.879827842624735,Time Insurance Company,MN,3319642.29,1018837.12,-74883.14,87919.0,538.0,26449251.0,29740330.0,300.8365768491452,338.26965729819494,11.588361105108111,-37.433080449049726
460,78079.0,GHMSI,DC,2071230.11,1803989.23,8238082.97,91636.0,491235.0,31714766.26,32975261.0,346.0950528176699,359.8505063512157,19.686468527652888,-13.75545353354579,GHMSI,DC,2537992.49,3510581.06,15545279.98,78795.0,468211.0,30954934.21,34339711.12,392.8540416270068,435.8107890094549,44.55334805507964,-42.9567473824481
461,66105.0,Humana Insurance Company,AZ,1328793.1,1164384.91,27209.69,180110.0,70211.0,31945882.48,27091713.83,177.36873288545888,150.41759941147075,6.464854311254233,26.951133473988136,Humana Insurance Company,AZ,1778440.1,689053.89,900266.16,54591.0,53171.0,15798846.0,12122248.97,289.40385777875474,222.05581451154953,12.62211518382151,67.34804326720521
462,91604.0,Humana Insurance Company,WI,3869243.82,3660246.43,2267328.07,118386.0,307398.0,32154163.39,34500075.4,271.6044413190749,291.4202304326525,30.91789932931259,-19.81578911357758,Humana Insurance Company,WI,1895119.37,596881.13,1292326.01,56804.0,290896.0,21773912.09,16382088.94,383.31652858953595,288.39674917259345,10.507730617562144,94.9197794169425
463,96601.0,"Coventry Health Care of Illinois, Inc.",IL,6155110.05,-3262695.3,-1048560.53,111531.0,84585.0,33218247.82,34897693.24,297.8386979404829,312.89680214469524,-29.253707937703417,-15.058104204212327,"Coventry Health Care of Illinois, Inc.",IL,6783435.61,-5367684.26,127525.13,168861.0,61975.0,52262152.79,50920827.36,309.49806521340037,301.554695045037,-31.78759014810998,7.943370168363344
464,67243.0,"Vantage Health Plan, Inc.",LA,5014154.17,-416149.3,-195880.47,80242.0,14426.0,33314451.0,29302045.98,415.17473392986216,365.1709326786471,-5.186178061364372,50.003801251215066,"Vantage Health Plan, Inc.",LA,2858301.9,-261974.85,-33096.77,84352.0,15385.0,36491283.0,35727199.9,432.60720551972685,423.54893659901364,-3.1057337111153265,9.058268920713203
465,73836.0,"Moda Health Plan, Inc.",AK,13102419.34,-4806964.11,24371.0,78624.0,17725.0,33550284.0,46525522.0,426.71810134310135,591.7470746845747,-61.13863591269842,-165.02897334147337,"Moda Health Plan, Inc.",AK,26305543.39,-9415111.19,-683234.43,159592.0,26851.0,93990086.0,146808709.0,588.9398340768961,919.9001767005865,-58.99488188631009,-330.9603426236904
466,65907.0,"Moda Health Plan, Inc.",WA,8479437.45,3727521.87,,93203.0,,33616324.0,42377538.0,360.6785618488675,454.67997811229253,39.99358250270914,-94.00141626342503,"Moda Health Plan, Inc.",WA,15995097.81,6134914.63,-558678.76,204794.0,8352.0,78396175.0,108833405.0,382.805038233542,531.4286795511588,29.956515474086153,-148.62364131761677
467,90296.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,1405157.3,-2210325.79,773138.57,92214.0,92283.0,33642176.0,29825663.0,364.8272062810419,323.43964040167435,-23.969525126336567,41.38756587936757,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,4152560.34,-17702319.36,2987261.26,287296.0,90959.0,87409483.0,83733862.0,304.2488687625306,291.4550219982179,-61.6170060147026,12.793846764312718
468,67183.0,"Total Health Care USA, Inc.",MI,2025795.65,-1099668.46,-1225249.24,118609.0,96901.0,33847648.0,26440698.0,285.37166656830425,222.92320144339806,-9.271374516267736,62.44846512490619,"Total Health Care USA, Inc.",MI,1534183.55,1882988.25,192637.06,108034.0,93468.0,32834737.0,28529176.0,303.92966103263785,264.07590203084214,17.429589295962383,39.85375900179571
469,37833.0,Unity Health Plans Insurance Corporation,WI,4934795.29,7490116.39,802161.46,101128.0,278357.0,34056627.0,41162595.0,336.7675322363737,407.0345997152124,74.06570277272367,-70.26706747883867,Unity Health Plans Insurance Corporation,WI,7185046.24,5592708.14,832440.01,194647.0,294566.0,67620965.18,89591632.45,347.4030690429342,460.2774892497701,28.732567879289174,-112.87442020683591
470,43839.0,UnitedHealthcare Insurance Company,FL,,,3844812.86,60049.0,1461398.0,34642096.64,42186280.01,576.8971446651901,702.5309332378557,,-125.6337885726656,United Healthcare Insurance Company,FL,,,4051544.19,38845.0,1280849.0,21615308.07,17434902.57,556.4502013129103,448.83260574076456,,107.61759557214572
471,80863.0,Time Insurance Company,AZ,13874351.63,5883719.72,784218.43,147996.0,44258.0,34843805.0,56760689.0,235.43747803994702,383.52853455498797,39.75593745776913,-148.09105651504095,Time Insurance Company,AZ,12354851.1,11878587.57,355617.92,137808.0,32712.0,40988927.0,76820522.0,297.43503279925693,557.4460263555092,86.19664729188436,-260.01099355625223
472,75729.0,Geisinger Quality Options,PA,2772466.89,490533.38,-2827499.0,136674.0,412989.0,34989246.05,37581147.08,256.005136675593,274.9692485769056,3.5890760495778276,-18.964111901312606,Geisinger Quality Options,PA,1529545.49,1142253.34,-1613339.93,96868.0,280427.0,30600743.92,28845822.95,315.90147334517076,297.7848510343973,11.791854275921875,18.116622310773437
473,99791.0,Humana Insurance Company,IN,15014843.87,12712802.22,28264.72,117992.0,143300.0,35065382.65,52271674.78,297.1844078412096,443.01032934436233,107.74291663841618,-145.82592150315276,Humana Insurance Company,IN,9599228.21,8411678.81,-627510.77,105258.0,150375.0,36172211.59,57228856.87,343.65284909460564,543.7007816032985,79.91486452336164,-200.0479325086929
474,84251.0,Aetna Life Insurance Company,AZ,3503089.05,-437141.1,-3375392.32,146265.0,456985.0,37434147.38,32381578.1,255.93373247188325,221.38979318360512,-2.9886924418008407,34.543939288278125,Aetna Life Insurance Company,AZ,1614307.95,-3663100.18,-4599781.33,127740.0,421935.0,33153017.92,25205733.12,259.5351332393925,197.32059746359795,-28.67621872553625,62.21453577579456
475,32225.0,Montana Health Cooperative,MT,10821501.27,3157443.9,297652.03,115466.0,8918.0,37692890.0,53910617.0,326.4414632878943,466.8960300001732,27.345226300382794,-140.4545667122789,Montana Health Cooperative,MT,14667714.03,4282446.27,1822462.95,223233.0,17202.0,76503090.0,112773266.0,342.70511080351025,505.1818772314129,19.183750923922535,-162.47676642790265
476,82483.0,North Shore-LIJ Insurance Company Inc,NY,5663264.35,434621.91,-735698.81,91082.0,12221.0,38127866.0,42091418.0,418.6103291539492,462.12663314376056,4.7717651127555385,-43.51630398981138,North Shore-LIJ Insurance Company Inc.,NY,8737682.64,2282312.43,-13302063.81,189964.0,114883.0,76546973.0,82818832.0,402.9551546608831,435.9711945421238,12.01444710576741,-33.01603988124066
477,54235.0,"UnitedHealthcare of New York, Inc.",NY,9905407.05,4787190.35,,62352.0,,38450874.59,41822158.1,616.6742781306134,670.7428486656403,76.77685318835,-54.06857053502688,"United Healthcare of New York, Inc.",NY,7508442.74,10564737.15,,102501.0,,55064189.41,62996690.7,537.2063629623125,614.595864430591,103.0696007843826,-77.38950146827847
478,66083.0,"Humana Health Plan of Ohio, Inc.",OH,8894210.03,-6379256.85,683165.75,127142.0,337804.0,38643605.76,47386987.32,303.9405213068852,372.709154488682,-50.17426853439461,-68.76863318179676,"Humana Health Plan of Ohio, Inc.",OH,5155494.73,-1928407.65,-2483141.65,113702.0,337779.0,37209008.31,40856750.46,327.25025338164676,359.3318539691474,-16.960191113612776,-32.081600587500645
479,60536.0,"Avera Health Plans, Inc.",SD,10895393.31,-1014430.34,-359596.3,109609.0,52252.0,39298032.76,57305594.51,358.5292517950168,522.8183316151046,-9.254991287211816,-164.2890798200878,"Avera Health Plans, Inc.",SD,7492141.61,3672370.39,-81015.67,139552.0,48369.0,44433569.0,69065181.0,318.4015205801422,494.9064219789039,26.31542643602385,-176.50490139876172
