,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
431,15560.0,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,104173592.8,67492960.02,13529304.35,2056894.0,2504910.0,595126565.1,647127004.9,289.3326370245623,314.6136868987901,32.81304725474429,-25.28104987422779,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,79301872.92,84043000.54,11876518.15,1553522.0,2089156.0,627863417.5,680168155.8,404.1548285122451,437.8233174683075,54.09836522430967,-33.66848895606239,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,45860204.98,117279775.3,27642465.18,1363121.0,2130923.0,609751133.1,678988028.2,447.31988803635187,498.1128074470279,86.03768506244127,-50.79291941067601
432,35783.0,"Humana Medical Plan, Inc.",FL,119899412.3,-80860989.32,-6552473.44,1990616.0,764794.0,614620857.2,646221477.6,308.75912642116816,324.6339211580737,-40.621088808690374,-15.874794736905528,"Humana Medical Plan, Inc.",FL,136834264.8,-135056370.8,-11511826.07,3470273.0,851617.0,1188746061.0,1144224614.0,342.55116557112365,329.7217867297472,-38.918082467863485,12.829378841376467,"Humana Medical Plan, Inc.",FL,73556881.87,-1588085.51,-8475356.54,2637265.0,556617.0,1022259090.0,1117504369.0,387.62092167453784,423.7360936424667,-0.602171382094708,-36.11517196792886
433,33709.0,Highmark Inc.,PA,97340297.04,-44238595.47,-4503418.41,2556433.0,74636.0,629234955.1,808307387.0,246.13786283466064,316.1856332632226,-17.304813179144535,-70.04777042856196,Highmark Inc.,PA,106807043.5,-46784130.23,-7096865.07,2659756.0,286085.0,792882593.0,1082562250.0,298.1035076149842,407.0156247415176,-17.589632368533053,-108.91211712653342,Highmark Inc.,PA,8120535.88,-3929579.78,-2657961.99,552745.0,247667.0,167251940.0,185011072.0,302.58426580068567,334.7132439008946,-7.109209092800477,-32.12897810020894
434,46944.0,Blue Cross and Blue Shield of Alabama,AL,97314734.65,993113.39,1551403.36,2190059.0,3172685.0,631740397.0,695885393.0,288.45816345587036,317.74732689849907,0.4534642171740579,-29.289163442628706,Blue Cross and Blue Shield of Alabama,AL,96845673.52,13434646.95,1891994.1,2535110.0,2748598.0,803165836.0,1033752425.0,316.81695705511794,407.77418928567204,5.2994335354284425,-90.9572322305541,Blue Cross and Blue Shield of Alabama,AL,48065429.7,24939398.79,2294842.22,2156818.0,2537700.0,846364917.0,973600832.0,392.4136932277086,451.40611400683787,11.563052047043376,-58.99242077912925
435,57451.0,"Coventry Health Care of Florida, Inc.",FL,63556095.78,-160958367.1,90797.9,2194518.0,229598.0,632137574.4,505332831.5,288.0530368855484,230.27053389400314,-73.34565818097641,57.78250299154527,"Coventry Health Care of Florida, Inc.",FL,56919893.68,-110567546.0,973155.25,2827355.0,128894.0,798433547.1,727386476.9,282.39593086117594,257.2674732744915,-39.10635417200882,25.12845758668442,"Coventry Health Care of Florida, Inc.",FL,28788522.6,-112203006.2,-13019.42,2554014.0,66394.0,866170700.0,721852379.9,339.14093658061387,282.6344647680083,-43.93202472656767,56.50647181260558
436,14002.0,BlueCross BlueShield of Tennessee,TN,116386840.7,-1824896.38,6557826.76,2515002.0,2621780.0,638213294.0,816101770.0,253.76253935384545,324.49348748032804,-0.7256043454438604,-70.73094812648259,BlueCross BlueShield of Tennessee,TN,125248680.0,22571330.93,5242633.55,2916902.0,2375943.0,856845692.0,1134323885.0,293.75196424151375,388.8796692518295,7.738117677590814,-95.12770501031576,BlueCross BlueShield of Tennessee,TN,67460123.57,40053163.35,6915643.83,2648394.0,2184913.0,983115944.0,1143858370.0,371.21211723029126,431.9064195131087,15.123566716281642,-60.69430228281743
437,67138.0,"Health Net of California, Inc.",CA,48731305.15,-100186993.9,-3718209.96,2002237.0,2156540.0,653074515.0,476139478.0,326.1724336329815,237.80375549947385,-50.03752997272551,88.36867813350764,"Health Net of California, Inc.",CA,41900195.93,-125635855.9,-9525637.47,2736915.0,1788573.0,895993865.0,681419303.0,327.37365427863125,248.97349862893074,-45.904186246193255,78.40015564970051,"Health Net of California, Inc.",CA,24670172.12,-53862013.99,-41807057.69,2083374.0,1456517.0,732748701.6,608224981.5,351.71251133977864,291.9422924064522,-25.8532620595246,59.77021893332642
438,91661.0,"Horizon Healthcare Services, Inc.",NJ,68139576.15,-9536368.03,10604745.48,1725900.0,4342240.0,695259495.0,554523604.0,402.83880584043106,321.29532649632074,-5.525446451126948,81.54347934411032,"Horizon Healthcare Services, Inc.",NJ,85563520.22,-62882998.27,36636642.31,2105500.0,3205623.0,938578431.0,702371782.0,445.77460508192826,333.589067679886,-29.866064246022326,112.18553740204226,"Horizon Healthcare Services, Inc.",NJ,50155766.06,-84325185.2,26681850.74,2466929.0,2849028.0,1150123086.0,966427849.0,466.2165331876191,391.75341041432483,-34.18225056335225,74.46312277329429
439,75293.0,USAble Mutual Insurance Company,AR,64727145.97,14435474.74,381417.67,2575654.0,788859.0,726204889.8,808308852.6,281.9497066764402,313.8266446502519,5.604586151711371,-31.87693797381172,Arkansas Blue Cross and Blue Shield,AR,64811130.09,8441174.73,1078908.44,3088102.0,801647.0,942571978.7,1148724126.0,305.22695775592905,371.9838677608447,2.733450750655257,-66.75691000491565,USAble Mutual Insurance Company,AR,37164216.31,-1661548.73,1799059.63,3252818.0,555833.0,1119572863.0,1346911505.0,344.18552252231757,414.0752741161663,-0.5108028577067638,-69.88975159384876
440,93332.0,"Humana Employers Health Plan of Georgia, Inc.",GA,194926953.8,64808.72,-6158.42,2871577.0,1208242.0,816862196.8,1037291728.0,284.46466760250553,361.2272030316443,0.02256903436683049,-76.76253542913878,"Humana Employers Health Plan of Georgia, Inc.",GA,213566269.9,68541368.02,-2579052.1,3442073.0,1307376.0,1157687890.0,1574761849.0,336.3344966826677,457.50390796476427,19.9128164975002,-121.16941128209658,"Humana Employers Health Plan of Georgia, Inc.",GA,91484441.32,143941804.7,-6580193.74,2245359.0,1059874.0,895686097.9,1304791602.0,398.90551929557813,581.1060066563966,64.10636548543016,-182.2004873608185
441,36096.0,Blue Cross Blue Shield of Illinois,IL,277754457.9,-10823647.68,4303605.47,5537415.0,4156218.0,1644254990.0,1902696433.0,296.93548162816046,343.6073389839844,-1.954639065340055,-46.67185735582393,Blue Cross Blue Shield of Illinois,IL,283514429.0,23056950.67,10877027.26,6478135.0,4030984.0,2068327690.0,2620797653.0,319.2782629568541,404.5605182664455,3.5591957669915804,-85.28225530959139,Blue Cross Blue Shield of Illinois,IL,108205116.6,36348043.52,6244224.14,4887859.0,4399041.0,1823781516.0,1870843246.0,373.12482131747254,382.753112559098,7.436393627557588,-9.628291241625448
442,16842.0,Blue Cross and Blue Shield of Florida,FL,265367761.3,221628751.9,4537166.63,5946938.0,2327073.0,1964556922.0,2007392657.0,330.3476380618059,337.5506280711183,37.26770850814318,-7.202990009312373,Blue Cross and Blue Shield of Florida,FL,203698387.5,368933330.5,8102147.17,6204216.0,2084681.0,2399215803.0,2407327473.0,386.70732982217254,388.0147746306705,59.46493972808168,-1.3074448084979622,Blue Cross Blue Shield of FL Inc.,FL,126761966.5,464434259.9,24467625.0,7012969.0,1913642.0,2855099437.0,3072017634.0,407.1170765192317,438.04808405683815,66.22505530824391,-30.931007537606433
443,11512.0,Blue Cross and Blue Shield of NC,NC,263657626.5,21858789.45,9263138.01,6260187.0,2352381.0,2015642630.0,2231132906.0,321.9780223817595,356.4003608837883,3.491715095731166,-34.42233850202882,Blue Cross and Blue Shield of NC,NC,222234005.6,67566338.19,15759733.78,6595736.0,1960188.0,2458601688.0,2480964788.0,372.75623038884515,376.14676936736095,10.243942175672283,-3.3905389785157922,Blue Cross Blue Shield of North Carolina,NC,94120592.05,150165052.9,20320343.9,5019015.0,1792683.0,2240222009.0,2208536078.0,446.3469443705588,440.03376718340155,29.919227756840737,6.313177187157237
444,70285.0,CA Physician's Service dba Blue Shield of CA,CA,363050264.5,135212707.6,13755875.29,5746687.0,1599976.0,2103117282.0,1938962494.0,365.9703898959522,337.40527263795644,23.528810182284158,28.56511725799578,CA Physician's Service dba Blue Shield of CA,CA,282147399.1,181516599.0,19822043.9,6984408.0,2367193.0,2658951422.0,2638243806.0,380.6981811486385,377.73334633371934,25.988830978946247,2.964834814919186,CA Physician's Service dba Blue Shield of CA,CA,200597192.9,265442825.1,105943814.6,8342490.0,5418248.0,3331546180.0,3407583852.0,399.3467394027443,408.46124502396765,31.818177198893856,-9.114505621223373
445,40513.0,"Kaiser Foundation Health Plan, Inc.",CA,240031290.8,98811448.39,-6119361.66,5935591.0,7801104.0,2273510519.0,2044153218.0,383.0301850312799,344.38916326950425,16.647280513431603,38.641021761775676,"Kaiser Foundation Health Plan, Inc.",CA,193662847.0,-82078859.73,-86677086.3,7551901.0,8079938.0,2864002080.0,2536678058.0,379.2425350914955,335.8992733088,-10.868635556795567,43.34326178269549,"Kaiser Foundation Health Plan, Inc.",CA,99483995.87,-182807948.2,-254946663.8,7386281.0,9839547.0,2899936689.0,2664433592.0,392.61120569336583,360.72735277739906,-24.749660647895737,31.88385291596677
446,27603.0,Blue Cross of California(Anthem BC),CA,401126393.3,-181692588.0,23364909.92,6902480.0,4307547.0,2473401722.0,2027689771.0,358.3352247308214,293.76249855124536,-26.322798182682167,64.57272617957602,Blue Cross of California (Anthem BC),CA,324481782.2,-26380560.05,98210694.17,7358067.0,3947887.0,2764613657.0,2568707977.0,375.7255345731426,349.10092242976316,-3.5852568412328947,26.624612143379466,Blue Cross of California(Anthem BC),CA,210252593.5,49496966.88,216503893.6,7425788.0,4829405.0,2934404826.0,2952584864.0,395.16409921748374,397.6123293581772,6.665550764444124,-2.448230140693454
447,33602.0,Blue Cross Blue Shield of Texas,TX,549029026.7,-17907614.72,16110806.25,9694097.0,8623746.0,2675523465.0,3198174148.0,275.99512001994617,329.9094436542155,-1.8472700159695121,-53.91432363426935,Blue Cross Blue Shield of Texas,TX,636984705.0,38571557.86,11386899.21,11485974.0,8594675.0,3682739521.0,4792483100.0,320.62927541016546,417.24655653930614,3.3581442775336248,-96.61728112914068,Blue Cross Blue Shield of Texas,TX,135693228.9,59463978.57,40787445.1,7787815.0,6530077.0,2648723458.0,2656789701.0,340.11124532362413,341.1469970717075,7.635515041125142,-1.0357517480833849
448,96383.0,Health Republic Insurance Company,OR,4065274.13,1765810.56,-3017355.7,28898.0,30386.0,,18892425.0,,653.7623710983459,61.10494013426535,,"Freelancers Consumer Operated and Oriented Program of Oregon, Inc. DBA H l h R bli I C",OR,4599868.44,4811777.33,-6718133.3,48710.0,103730.0,15289106.0,34625393.0,313.8802299322521,710.847731471977,98.78417840279204,-396.9675015397249,,,,,,,,,,,,,
449,13953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horizon Healthcare of New Jersey, Inc.",NJ,0.0,-4840.86,3260175.89,20.0,20075.0,17138.0,51614.0,856.9,2580.7,-242.04299999999998,-1723.7999999999997
450,18389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Pekin Life Insurance Company,IL,,,-303027.88,78.0,37109.0,2218.0,,28.435897435897434,,,
451,77931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Alliance Midwest Inc.,NE,0.0,8247.75,-8402.32,35.0,40.0,252.0,71487.0,7.2,2042.4857142857143,235.65,-2035.2857142857142
452,53357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,ME,,,713025.5,,145387.0,0.24,147.8,,,,
453,38752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WI,,,-2305487.2,,99445.0,0.35,3.4,,,,
454,16072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,PA,,,-104427.04,19.0,2732.0,283.91,60339.71,14.94263157894737,3175.7742105263155,,-3160.831578947368
455,80148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,PA,,,-2016940.67,4.0,51221.0,858.64,,214.66,,,
456,54179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,HI,,,11551.76,9.0,548.0,1672.0,139.69,185.77777777777777,15.52111111111111,,170.25666666666666
457,21066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of the Mid-Atlantic, Inc.",DC,,,-208559.67,6.0,1025.0,2017.25,42.66,336.2083333333333,7.109999999999999,,329.0983333333333
458,38835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,GA,,,717318.5,6.0,52446.0,2259.0,,376.5,,,
459,66143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,IL,,,-343024.9,2.0,50532.0,2425.32,1224.8,1212.66,612.4,,600.2600000000001
460,24775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,GA,0.0,-1334.54,,12.0,,4657.56,24225.986109999998,388.13000000000005,2018.8321758333332,-111.21166666666666,-1630.702175833333
461,44007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NC,0.0,8490.39,,9.0,,5313.89,18842.43364,590.4322222222222,2093.6037377777775,943.3766666666666,-1503.1715155555553
462,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,National Foundation Life Insurance Company,UT,0.0,2785.91,,11.0,,5610.0,,510.0,,253.26454545454544,
463,60067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,SC,0.0,-7367.49,,24.0,,5956.91,91520.39198,248.20458333333332,3813.3496658333333,-306.97875,-3565.1450825
464,62505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,OK,0.0,-6490.76,,24.0,,8094.9,37684.867289999995,337.28749999999997,1570.2028037499997,-270.4483333333333,-1232.9153037499998
465,83883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Health Solution HMO Company,FL,0.0,-247811.02,,1528.0,,8436.0,220925.0,5.520942408376963,144.58442408376965,-162.17998691099476,-139.0634816753927
466,49290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,WY,0.0,-8489.27,,12.0,,8493.61,56527.30093,707.8008333333333,4710.608410833333,-707.4391666666667,-4002.8075775
467,65693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,NV,0.0,-3364.41,,5.0,,9305.0,7966.0,1861.0,1593.2,-672.882,267.79999999999995
468,62352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,OH,0.0,-10129.47,,21.0,,9466.38,32301.31482,450.78,1538.1578485714285,-482.35571428571427,-1087.3778485714286
469,99723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,MO,22536.76,62245.22,,18.0,,10223.65,131897.0355,567.9805555555555,7327.613083333334,3458.067777777778,-6759.632527777778
470,79279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Highmark Coverage Advantage Inc.,PA,,,165130.65,18.0,21394.0,11192.0,26300.0,621.7777777777778,1461.111111111111,,-839.3333333333333
471,50118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,ID,,,139603.64,61.0,597.0,11704.0,6052.45,191.86885245901638,99.22049180327869,,92.64836065573769
472,26781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,MS,,,-134468.89,34.0,31446.0,13097.44,25393.12,385.2188235294118,746.8564705882353,,-361.6376470588235
473,68541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,MD,,,-540405.53,43.0,22729.0,13359.1,32334.74,310.6767441860465,751.9706976744186,,-441.2939534883721
474,90214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,ME,,,21880.11,24.0,896.0,13931.94,1550.52,580.4975000000001,64.605,,515.8925
475,96734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,MS,4738.44,261.36,,18.0,,14227.0,106132.0,790.3888888888889,5896.222222222223,14.520000000000001,-5105.833333333334
476,66413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Utah, Inc.",UT,,,-599027.37,36.0,27549.0,16065.16,3424.3,446.25444444444446,95.11944444444445,,351.135
477,89242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Optima Health,VA,0.0,,1834465.38,13.0,30369.0,16438.0,7819.0,1264.4615384615386,601.4615384615385,,663.0000000000001
478,75849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AZ,0.0,-175.68,,77.0,,17370.0,17386.0,225.58441558441558,225.7922077922078,-2.281558441558442,-0.20779220779220964
479,34368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,KS,0.0,9128.22,,24.0,,17916.91,67294.40587,746.5379166666667,2803.9335779166668,380.3425,-2057.39566125
480,62560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UPMC Health Coverage,PA,,,-1157499.0,75.0,41220.0,18322.07,473.93,244.29426666666666,6.319066666666667,,237.9752
481,42529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Illinois, Inc.",IL,,,-547051.46,60.0,25446.0,19323.44,11398.47,322.0573333333333,189.97449999999998,,132.08283333333333
482,19913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,LA,84736.66,107216.79,,83.0,,21969.0,578338.0,264.68674698795184,6967.9277108433735,1291.7685542168674,-6703.240963855422
483,98894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,OH,0.0,,592553.34,22.0,48344.0,22322.3,47147.36,1014.65,2143.061818181818,,-1128.411818181818
484,89498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",VA,,,166643.3,72.0,5704.0,22879.34,24386.13,317.7686111111111,338.69625,,-20.927638888888907
485,68307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NV,0.0,-8892.08,,36.0,,23796.63,29609.53858,661.0175,822.4871827777778,-247.00222222222223,-161.46968277777773
486,86443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Innovation Health Plan, Inc.",VA,,,-6490772.52,39.0,143128.0,23976.15,7231.07,614.7730769230769,185.41205128205127,,429.36102564102566
487,95628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optimum Choice, Inc.",WV,,,-12154.26,36.0,669.0,25458.61,10284.2,707.1836111111111,285.6722222222222,,421.51138888888886
488,93187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),VA,,,-9438645.84,168.0,287697.0,25654.5,39024.61,152.70535714285714,232.28934523809525,,-79.58398809523811
489,46621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,MT,,,182239.73,31.0,266.0,27722.21,6667.64,894.2648387096774,215.0851612903226,,679.1796774193548
490,28163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NM,0.0,-12382.28,,42.0,,31891.01,,759.3097619047619,,-294.8161904761905,
491,20173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,HealthPartners Insurance Company,WI,,,-49142.54,48.0,26621.0,36000.0,44000.0,750.0,916.6666666666666,,-166.66666666666663
492,84867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),OH,,,-3900742.74,109.0,220594.0,36766.7,18917.99,337.3091743119266,173.55954128440368,,163.74963302752292
493,58239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",IL,,,-646169.48,84.0,10936.0,38795.55,38713.45,461.85178571428577,460.8744047619047,,0.9773809523810542
494,93122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AL,0.0,-3506.92,,136.0,,39627.0,73144.0,291.375,537.8235294117648,-25.786176470588234,-246.44852941176475
495,34673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WA,,,-202254.3,177.0,133082.0,46426.49,3922.19,262.29655367231635,22.159265536723165,,240.1372881355932
496,48788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,AmeriHealth Administrators,PA,,,-455847.71,788.0,6763.0,46641.0,33548.0,59.18908629441624,42.5736040609137,,16.61548223350254
497,93838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"HealthAssurance PA, Inc",PA,,,-4558706.29,99.0,378048.0,48744.24,27557.55,492.36606060606056,278.3590909090909,,214.00696969696963
498,42204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,FL,,,-130253.39,181.0,21397.0,66527.07,14635.22,367.55287292817684,80.85756906077347,,286.69530386740337
499,48588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,UT,,,-115661.76,276.0,1093.0,70421.95,91835.49,255.15199275362318,332.7372826086957,,-77.58528985507252
500,38229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Alliance Northwest Health Plan Inc.,WA,0.0,-17276.58,,197.0,,70551.0,59310.0,358.1269035532995,301.06598984771574,-87.69837563451777,57.060913705583744
501,51889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,NH,,,-178154.7,141.0,6033.0,71742.2,16379.7,508.80992907801414,116.16808510638299,,392.64184397163115
502,50318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WV,,,916317.9,131.0,59083.0,79083.63,7449.92,603.6918320610688,56.86961832061069,,546.8222137404581
503,82795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital Advantage Insurance Company CAIC,PA,0.0,-52067.55,-140667.23,161.0,1024.0,80789.0,298.0,501.7950310559006,1.8509316770186335,-323.40093167701866,499.94409937888196
504,58658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,NC,,,-2599069.46,208.0,163393.0,82580.69,32754.04,397.0225480769231,157.47134615384616,,239.55120192307695
505,52710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fallon Life and Health Assurance Co,MA,62239.08,,,109.0,8867.0,84725.19,226181.53100000002,777.2953211009175,2075.059917431193,,-1297.7645963302753
506,60769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,MN,,,-5042388.92,105.0,90934.0,86660.21,41122.68,825.3353333333334,391.64457142857145,,433.690761904762
507,75753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optimum Choice, Inc.",DC,,,308133.57,172.0,10396.0,89196.52,49001.37,518.5844186046512,284.89168604651167,,233.69273255813954
508,80049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,AK,,,-803155.69,98.0,14475.0,90867.45,120023.12,927.2188775510203,1224.7257142857143,,-297.50683673469393
509,79962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Highmark Benefits Group Inc.,PA,,,989556.68,197.0,78477.0,107908.0,69815.0,547.756345177665,354.39086294416245,,193.36548223350258
510,40702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Arizona, Inc.",AZ,,,-1413358.56,183.0,21361.0,109675.26,30986.21,599.3183606557377,169.3235519125683,,429.9948087431694
511,61021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,DE,,,-235174.4,294.0,4261.0,124470.32,17973.05,423.36843537414967,61.1328231292517,,362.235612244898
512,56610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",IA,,,697193.19,335.0,124838.0,139592.97,108625.6,416.6954328358209,324.2555223880597,,92.43991044776118
513,22732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,AR,,,56688.96,341.0,135037.0,143906.32,52986.13,422.0126686217009,155.38454545454545,,266.6281231671555
514,95417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRILLIUM COMMUNITY HEALTH PLAN,OR,0.0,163520.87,-18616.21,469.0,228.0,145066.28,80807.96,309.3097654584222,172.2984221748401,348.6585714285714,137.01134328358208
515,40220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Texas, Inc.",TX,,,-4918469.44,302.0,71450.0,147059.13,174092.43,486.950761589404,576.465,,-89.51423841059602
516,54822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,KS,0.0,-334.95,,672.0,,153692.0,46148.0,228.70833333333334,68.67261904761905,-0.4984375,160.03571428571428
517,72796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,GA,0.0,-5238.21,,694.0,,154212.0,441620.0,222.20749279538904,636.3400576368877,-7.5478530259365995,-414.1325648414986
518,74980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avera Health Plans, Inc.",IA,68679.8,248195.33,-83219.11,434.0,6139.0,156971.0,646924.0,361.684331797235,1490.6082949308757,571.8786405529953,-1128.9239631336407
519,45920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Ohio, Inc.",KY,,,-430179.98,359.0,26368.0,157221.8,121102.88,437.94373259052924,337.3339275766017,,100.60980501392754
520,61273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AR,0.0,8241.41,,626.0,,158354.0,91395.0,252.96166134185304,145.99840255591053,13.165191693290735,106.96325878594251
