,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME_2016,STATE_2016,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2016,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2016",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2016,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2016,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,IndPremiumPMM_2016,IndCostsPMM_2016,IndRTPMM_2016,IndPremiumMinusCostsPMM_2016
425,20126.0,HealthSpan Integrated Care,OH,3299755.23,-4273438.02,-6425628.16,74581.0,57189.0,26936545.8,29106547.01,361.17168984057605,390.2675883938269,-57.29928560893524,-29.095898553250834,HealthSpan Integrated Care,OH,1402007.29,431007.37,-4189027.32,28541.0,25223.0,10983572.0,13767889.42,384.83486913562945,482.38987491678637,15.101340878035106,-97.55500578115692
426,85736.0,UCare Minnesota,MN,1959663.44,-5906132.97,,115591.0,,26968684.88,29837423.0,233.3112861727989,258.1292920729123,-51.09509364915954,-24.818005900113377,UCare Minnesota,MN,1552756.08,-16539135.0,,192341.0,,52833255.37,41266848.0,274.68535242096067,214.55044946215315,-85.98860877296052,60.134902958807515
427,40591.0,Golden Rule Insurance Company,CT,1962499.71,-164216.71,,65695.0,,27024135.59,21847286.23,411.3575704391506,332.55630154501864,-2.4996835375599358,78.80126889413197,Golden Rule Insurance Company,CT,721248.97,-418099.6,,42488.0,,18882951.75,15509827.5,444.43023324232723,365.04018781773675,-9.840416117491998,79.39004542459048
428,57129.0,HMO Minnesota,MN,3272853.74,865806.78,-307685.44,93058.0,14071.0,27829594.0,39416864.0,299.05643792043674,423.5730834533302,9.303947860474112,-124.51664553289345,HMO Minnesota,MN,2455375.64,-6343423.56,-453720.09,158592.0,13856.0,52559407.0,49958703.0,331.41272573648104,315.01401710048424,-39.99838302058111,16.398708635996798
429,61163.0,"Minuteman Health, Inc.",NH,2115269.73,-10494673.57,-46195.18,92215.0,269.0,28174228.0,18870456.0,305.52760396898555,204.6354280756927,-113.80657778018761,100.89217589329286,"Minuteman Health, Inc.",NH,2678709.62,-25420942.91,-24124.42,214156.0,646.0,67496921.0,48820392.0,315.17641812510504,227.96649171631896,-118.70292174863184,87.20992640878609
430,38927.0,Altius Health Plans Inc.,UT,2271988.13,-3519378.66,-991146.89,131934.0,275220.0,28394641.19,27965900.91,215.2185273697455,211.96887011687662,-26.675297194051574,3.2496572528688716,Altius Health Plans Inc.,UT,633404.46,-2076263.76,-1421968.44,49789.0,140672.0,13206793.47,12018181.51,265.2552465404005,241.38226335134266,-41.701254493964534,23.872983189057834
431,41892.0,Golden Rule Insurance Company,VA,127964.7,263834.56,,124118.0,,28964094.43,20729126.35,233.35933893552908,167.01144354565818,2.125675244525371,66.3478953898709,Golden Rule Insurance Company,VA,20405.87,43730.3,,92724.0,,23368892.85,16831139.4,252.02636696001036,181.51869418920666,0.47161791984815155,70.50767277080371
432,87226.0,Superior Health Plan,TX,1216649.13,-5580967.25,,102284.0,,29012527.38,23280657.02,283.64678131477064,227.60800340229164,-54.56344345156623,56.03877791247899,,,,,,,,,,,,,
433,91058.0,"Gundersen Health Plan, Inc.",WI,5246929.26,-855334.89,-6517699.11,55370.0,62022.0,29584232.87,34509322.89,534.3007561856601,623.2494652338812,-15.447623081090844,-88.94870904822108,"Gundersen Health Plan, Inc.",WI,2265146.81,1397440.88,-4956513.34,46899.0,61486.0,27745515.97,34016030.85,591.6014407556664,725.3039691677861,29.79681613680462,-133.7025284121197
434,98971.0,All Savers Insurance Company,AZ,4527194.3,2979667.72,23085.14,98433.0,314.0,29722210.17,40129573.55,301.9537164365609,407.6841460688996,30.271024148405516,-105.73042963233871,All Savers Insurance Company,AZ,13230750.73,2463235.36,32801.56,718276.0,1711.0,232911774.6,236793828.3,324.26501038597974,329.66969284787467,3.429371662146584,-5.404682461894936
435,19524.0,Time Insurance Company,NE,4734632.44,6667658.89,883774.73,80376.0,23547.0,29893734.0,40852504.0,371.9236339205733,508.2674430178163,82.95584365979894,-136.34380909724297,,,,,,,,,,,,,
436,75729.0,Geisinger Quality Options,PA,1529545.49,1142253.34,-1613339.93,96868.0,280427.0,30600743.92,28845822.95,315.90147334517076,297.7848510343973,11.791854275921875,18.116622310773437,Geisinger Quality Options,PA,2364122.23,7409434.09,-584164.12,115368.0,216806.0,44235179.47,57912751.19,383.4267688613827,501.9827958359337,64.22434375216697,-118.556026974551
437,68303.0,Humana Insurance Company,IL,3778188.26,4859821.84,1632766.92,86198.0,397474.0,30799902.73,25580582.55,357.3157466530546,296.7653837676048,56.379751734378985,60.55036288544977,Humana Insurance Company,IL,0.0,,2376088.32,46303.0,312274.0,16672494.51,11777595.34,360.0737427380515,254.3592281277671,,105.71451461028443
438,95878.0,HPHC Insurance Company Inc.,MA,2288842.82,,,120352.0,114120.0,30878843.46,25117387.64,256.5710869781973,208.6993788221218,,47.8717081560755,HPHC Insurance Company Inc.,MA,2766034.85,,,132159.0,101429.0,39196669.11,40936206.3,296.58721017864843,309.7496674460309,,-13.162457267382479
439,78079.0,GHMSI,DC,2537992.49,3510581.06,15545279.98,78795.0,468211.0,30954934.21,34339711.12,392.8540416270068,435.8107890094549,44.55334805507964,-42.9567473824481,Group Hospitalization and Medical Services,DC,2918352.18,9810171.94,16753749.82,105899.0,431106.0,41460173.05,59142396.25,391.506747466926,558.4792703424962,92.63705927345866,-166.97252287557018
440,44648.0,Regence Blue Shield of Idaho,ID,643839.26,1002953.94,-831183.51,126390.0,272370.0,31416377.0,20804518.0,248.56695149932747,164.60572830128964,7.935389983384761,83.96122319803783,Regence Blue Shield of Idaho,ID,764325.42,-319665.28,-1115977.31,125888.0,284710.0,33429631.0,28925018.0,265.55057670310117,229.76787302999492,-2.5392831723436706,35.782703673106255
441,28162.0,AultCare Insurance Company,OH,2358684.92,-246739.17,-514739.16,94212.0,301024.0,31591227.41,26237396.03,335.3206322973719,278.49314344244897,-2.618978155648962,56.82748885492293,AultCare Insurance Company,OH,1136982.67,-1545137.86,79069.87,95298.0,272863.0,36399127.0,29085428.0,381.9505865810405,305.20502004239336,-16.213749081827533,76.74556653864715
442,99389.0,"Community Care of Oregon, Inc.",OR,4781867.05,401324.32,-1315272.66,101241.0,29172.0,32382491.22,47794308.61,319.8555053782558,472.0845172410387,3.9640493475963297,-152.2290118627829,"Community Care of Oregon, Inc.",OR,1426141.65,-2371948.67,-3515859.4,78796.0,41951.0,22002270.73,26359133.74,279.2308077821209,334.52375425148483,-30.102399487283616,-55.292946469363926
443,56764.0,"Humana Medical Plan of Utah, Inc.",UT,2401586.97,-12348265.88,,150566.0,,32572721.0,25970854.0,216.3351686303681,172.48817130029357,-82.012312739928,43.846997330074515,"Humana Medical Plan of Utah, Inc.",UT,521649.44,-5105680.26,,75653.0,,19984930.07,16416733.2,264.1657312994858,217.00042562753623,-67.48814006053956,47.16530567194957
444,40064.0,HealthNow New York,NY,0.0,3626.81,-68200.88,85075.0,609043.0,32826816.86,41373492.31,385.8573830149868,486.31786435498094,0.042630737584484275,-100.46048133999415,HealthNow New York,NY,0.0,-1918.83,36631.06,102653.0,906661.0,39353360.49,56121897.86,383.362984910329,546.7146392214548,-0.01869239087021324,-163.35165431112586
445,67183.0,"Total Health Care USA, Inc.",MI,1534183.55,1882988.25,192637.06,108034.0,93468.0,32834737.0,28529176.0,303.92966103263785,264.07590203084214,17.429589295962383,39.85375900179571,Total Health Care,MI,473367.52,2404013.29,911860.92,66614.0,81384.0,20781599.0,22173053.56,311.97044164890264,332.8587618218392,36.08870943045006,-20.888320172936574
446,47342.0,Health Tradition Health Plan,WI,5973322.11,-4413566.24,-781266.69,69211.0,44324.0,33123546.0,29973645.85,478.58788342893473,433.0763296296832,-63.769722153992866,45.511553799251544,Health Tradition Health Plan,WI,4888872.45,-12163004.94,-2172128.98,115691.0,34451.0,54044384.0,38787697.0,467.14423766758,335.26978762392923,-105.13354487384498,131.87445004365077
447,84251.0,Aetna Life Insurance Company,AZ,1614307.95,-3663100.18,-4599781.33,127740.0,421935.0,33153017.92,25205733.12,259.5351332393925,197.32059746359795,-28.67621872553625,62.21453577579456,Aetna Life Insurance Company,AZ,0.0,41466.11,1799959.4,191.0,375212.0,39627.09,4340745.04,207.47167539267014,22726.41382198953,217.10005235602094,-22518.94214659686
448,86052.0,"CareFirst Blue Choice, Inc.",DC,3021555.65,-1630614.05,-10757047.29,110036.0,440289.0,33188114.25,30505235.97,301.61142035333893,277.22959731360646,-14.818914264422553,24.381823039732467,CareFirst BlueChoice,DC,1167287.99,-7984910.32,-12225393.95,110621.0,447410.0,27910624.1,26359366.05,252.3085499136692,238.2853712224623,-72.18259028575045,14.023178691206908
449,14162.0,United Healthcare Life Insurance Company,MO,3675197.04,1543008.5,,100794.0,,34181806.75,37885711.01,339.12541173085697,375.8726810127587,15.308535230271643,-36.74726928190171,UnitedHealthcare Life Insurance Company,MO,1399839.02,-4769647.33,,115362.0,,42211608.14,35676448.69,365.9056547216588,309.2565029212392,-41.34504715590923,56.64915180041959
450,34102.0,"Group Health Plan, Inc.",MN,4673126.71,-4257609.45,,145243.0,,34215000.0,40862000.0,235.57073318507605,281.33541719738645,-29.313698078392765,-45.7646840123104,Group Health Plan Inc,MN,3025814.22,-17682308.21,,228405.0,,66448788.0,61361000.0,290.92527746765614,268.64998577088943,-77.41646728399115,22.275291696766715
451,37651.0,Health Alliance Plan (HAP),MI,3485778.72,3869249.1,-1604360.74,94081.0,202285.0,35127892.0,33194265.0,373.3792370404226,352.8264474229653,41.12678542957664,20.55278961745728,Health Alliance Plan of Michigan,MI,1323374.09,-3617941.82,-1055785.01,150442.0,199634.0,47954634.0,37425734.0,318.75828558514246,248.77184562821552,-24.048748487789315,69.98643995692694
452,94073.0,Time Insurance Company,WI,3360528.96,2979855.24,405231.13,120758.0,2971.0,35272430.0,40672616.0,292.0918696897928,336.8109442024545,24.676255320558475,-44.71907451266168,,,,,,,,,,,,,
453,45127.0,Capital Advantage Assurance Company,PA,4546704.54,6863660.42,-3297707.87,116325.0,1002856.0,35385364.0,44730192.0,304.19397378035677,384.5277627337202,59.004172963679345,-80.33378895336341,Capital Advantage Assurance Company,PA,13180606.35,13226705.35,-6125098.38,441483.0,722751.0,185914936.0,217985745.0,421.1145978440846,493.75795897010755,29.95971611590933,-72.64336112602297
454,10091.0,Pacific Source Health Plans,OR,8483371.78,6385295.65,-263011.36,94382.0,289647.0,35834863.0,54917003.46,379.67899599499907,581.8588656735394,67.65374382827234,-202.17986967854034,PacificSource Health Plans,OR,2561569.74,9211343.15,2650866.63,46575.0,217910.0,19072646.02,34439156.23,409.50394031132583,739.4343796027912,197.77441009125067,-329.93043929146535
455,67577.0,Alliance Health and Life Insurance Company,MI,2909573.77,4463306.2,-282556.4,118357.0,166084.0,35855316.0,35364842.0,302.942082006134,298.7980601062886,37.71053845568915,4.144021899845427,Alliance Health & Life Insurance Co,MI,3461031.71,2973919.75,-1080248.95,198382.0,186023.0,63975333.0,64695568.0,322.4855732878991,326.1161194059945,14.990874928168886,-3.630546118095367
456,39159.0,Aetna Life Insurance Company,CT,4544078.36,-621770.44,-610884.79,93291.0,433610.0,35918919.04,31853805.4,385.0201953028695,341.44564213053775,-6.664849127997341,43.574553172331775,Aetna Life Insurance Company,CT,1447448.75,789659.17,5293151.42,56861.0,402628.0,24941307.12,22355443.86,438.63644888412097,393.1595269165157,13.887535745062522,45.47692196760528
457,49375.0,Cigna Health and Life Insurance Company,CO,6431729.43,10417522.17,,90880.0,2771.0,35996954.0,46141581.0,396.0932438380282,507.7198613556338,114.62942528609155,-111.62661751760561,Cigna Health and Life Insurance Company,CO,6707081.89,1238103.55,,336710.0,1581.0,115375928.0,117857758.0,342.6566719135161,350.02749547088,3.677062011820261,-7.370823557363906
458,14026.0,Time Insurance Company,MO,3138358.14,3559221.84,-166224.74,134182.0,10270.0,36013379.0,39018665.0,268.39202724657554,290.7891147843973,26.52533007407849,-22.39708753782179,,,,,,,,,,,,,
459,46958.0,Humana Insurance Company,UT,4094943.28,3170521.45,-414144.63,304972.0,59382.0,36091117.17,47593149.03,118.3423959248718,156.05743815825716,10.396106691761867,-37.71504223338536,Humana Insurance Company,UT,602352.46,1967946.16,-513885.76,216590.0,28720.0,25777038.09,26458059.81,119.01305734336765,122.15734710743801,9.086043492312664,-3.144289764070365
460,23603.0,Pacific Source Health Plans,MT,7013675.92,-805324.98,-1744039.87,122296.0,109024.0,36162384.0,52480931.91,295.69555831752467,429.13040418329297,-6.585047589455092,-133.4348458657683,PacificSource Health Plans,MT,3495987.92,4481331.95,30184.01,94536.0,87348.0,38051414.26,56105698.15,402.50713230938476,593.4850020098163,47.40344366167386,-190.97786970043154
461,99791.0,Humana Insurance Company,IN,9599228.21,8411678.81,-627510.77,105258.0,150375.0,36172211.59,57228856.87,343.65284909460564,543.7007816032985,79.91486452336164,-200.0479325086929,Humana Insurance Company,IN,6361.47,122433.72,1168984.38,28330.0,115374.0,5643355.52,4911117.86,199.2006890222379,173.35396611366045,4.321698552770914,25.846722908577448
462,93689.0,Western Health Advantage,CA,6089256.83,-1713529.97,3553914.02,82544.0,352835.0,36465371.67,35046006.27,441.76889501356857,424.5736367270789,-20.758988781740648,17.19525828648966,Western Health Advantage,CA,3454688.21,-4446832.83,2191329.0,114249.0,386159.0,52425442.0,47458058.03,458.8700294969759,415.3914522665406,-38.92229104849933,43.47857723043529
463,67807.0,Time Insurance Company,IL,3751122.34,5250022.24,-25545.56,117846.0,9287.0,36490055.0,37441924.0,309.64186310948185,317.7190910170901,44.54985523479796,-8.077227907608233,,,,,,,,,,,,,
464,67243.0,"Vantage Health Plan, Inc.",LA,2858301.9,-261974.85,-33096.77,84352.0,15385.0,36491283.0,35727199.9,432.60720551972685,423.54893659901364,-3.1057337111153265,9.058268920713203,Vantage Health Plan,LA,3635462.07,-9974637.2,206362.72,216688.0,12090.0,97491963.0,88410665.0,449.91860647567006,408.00904987816585,-46.032254670309385,41.909556597504206
465,88806.0,"Fallon Community Health Plan, Inc.",MA,2396568.39,,,83136.0,297977.0,36503435.74,32574554.69,439.0809726231717,391.8224919409161,,47.258480682255595,Fallon Community Health Plan,MA,915565.55,,,90527.0,191243.0,35018393.48,34312397.12,386.8281670661791,379.02942901012955,,7.798738056049558
466,31616.0,Medica Insurance Company,MN,4415250.76,-5042829.16,9261067.53,138388.0,192529.0,36796777.05,35785272.13,265.89572108853366,258.5865257825823,-36.43978639766454,7.309195305951334,Medica Insurance Company,MN,1837669.52,-5073958.4,9613665.25,94007.0,160705.0,28906770.34,26696904.84,307.4959347708149,283.98847787930686,-53.97426149116556,23.50745689150807
467,59025.0,Harvard Pilgrim Health Care of NE,NH,2619722.76,-1229943.19,-843133.48,99053.0,258618.0,37180019.76,30801493.11,375.3548076282394,310.9597196450385,-12.417021089719645,64.39508798320094,Harvard Pilgrim Health Care of NE,NH,4267598.46,367444.85,-2597413.63,264556.0,319000.0,102461360.6,118798880.5,387.29554650055184,449.05003288528707,1.388911421400384,-61.75448638473523
468,66083.0,"Humana Health Plan of Ohio, Inc.",OH,5155494.73,-1928407.65,-2483141.65,113702.0,337779.0,37209008.31,40856750.46,327.25025338164676,359.3318539691474,-16.960191113612776,-32.081600587500645,"Humana Health Plan of Ohio, Inc.",OH,1676810.6,-415576.63,-3325716.01,79134.0,282163.0,27809359.49,27429005.53,351.42112732832913,346.61467295978974,-5.2515559683574695,4.8064543685393915
469,25768.0,"Group Health Options, Inc.",WA,5545446.72,84523.22,734961.44,105901.0,52334.0,37454117.04,36403961.6,353.67104219979035,343.7546538748454,0.7981342952380053,9.916388324944933,"Group Health Options, Inc.",WA,3338075.15,2005.97,-5031843.29,145100.0,258240.0,48929244.58,57938583.53,337.2105070985527,399.3010580978636,0.01382474155754652,-62.09055099931089
470,92036.0,Health Span,OH,4160340.95,-6743522.63,-471429.58,107468.0,14217.0,37917125.09,39362987.49,352.8224689209812,366.2763565898686,-62.74912187814047,-13.453887668887432,HealthSpan Incorporated,OH,950538.26,1093298.18,-971964.91,29277.0,7400.0,13289139.06,15290479.52,453.91054616251665,522.2693418041466,37.343244867985106,-68.35879564162997
471,57845.0,Medica Health Plans of Wisconsin,WI,5114750.87,-2183267.46,,76759.0,,38717010.52,35813462.65,504.3970155942626,466.5702087051681,-28.44314621086778,37.826806889094485,Medica Health Plans of Wisconsin,WI,2876225.47,-4884013.82,,100534.0,,56389098.33,47160600.06,560.8957997294448,469.10100125330734,-48.58071717031054,91.79479847613743
472,27357.0,"Health First Health Plans, Inc.",FL,3432440.18,814327.97,668492.53,99351.0,86547.0,40411166.72,40149485.54,406.7514843333233,404.1175784843635,8.196474821592133,2.6339058489597846,Health First Health Plans,FL,3159908.04,1792502.93,-1024411.33,170681.0,49271.0,73112102.12,67802664.04,428.355248211576,397.2478719951254,10.50206484611644,31.107376216450575
473,50816.0,"Physicians Health Plan of Northern Indiana, Inc.",IN,7080052.99,-7085738.88,2912178.01,111408.0,267643.0,40754310.0,43521941.03,365.811342093925,390.6536427366078,-63.60170616113744,-24.8423006426828,"Physicians Health Plan of Northern Indiana, Inc.",IN,2286473.37,-2126520.47,-124000.57,73278.0,158896.0,28482808.38,32281883.0,388.6952206665029,440.5399028357761,-29.019903245175907,-51.8446821692732
474,80863.0,Time Insurance Company,AZ,12354851.1,11878587.57,355617.92,137808.0,32712.0,40988927.0,76820522.0,297.43503279925693,557.4460263555092,86.19664729188436,-260.01099355625223,,,,,,,,,,,,,
475,74320.0,Humana Health Plan,CO,7614421.26,6064407.53,3278864.95,138751.0,215339.0,41906992.59,49664673.44,302.03020223277673,357.94101260531454,43.70712665133945,-55.91081037253781,Humana Health Plan,CO,4384982.12,19133063.67,-1635879.75,107490.0,209696.0,38473280.96,55122389.97,357.924280956368,512.8141219648339,177.99854563215183,-154.8898410084659
476,53732.0,Bridge Span Health Company,WA,5157667.99,3046204.15,,122870.0,,43512275.0,49813908.0,354.13261984210953,405.41961422641816,24.79209042076992,-51.28699438430863,BridgeSpan Health Company (WA),WA,2003386.23,5119648.78,,65169.0,,25453606.0,28458860.0,390.5784345317559,436.6932130307355,78.55957249612547,-46.114778498979604
477,39060.0,Time Insurance Company,CO,5903506.26,6541514.95,,135223.0,,44349854.0,54965967.0,327.97566981948336,406.48385999423175,48.375756712985215,-78.50819017474839,,,,,,,,,,,,,
478,60536.0,"Avera Health Plans, Inc.",SD,7492141.61,3672370.39,-81015.67,139552.0,48369.0,44433569.0,69065181.0,318.4015205801422,494.9064219789039,26.31542643602385,-176.50490139876172,"Avera Health Plans, Inc.",SD,5852231.13,-4206700.98,791931.37,282010.0,51732.0,102585338.0,109001581.0,363.76489486188433,386.5167228112478,-14.916850395376052,-22.751827949363474
479,65598.0,Coventry Health Care Of Kansas Inc.,KS,6205764.17,-1458451.11,-413025.79,165451.0,80281.0,45094200.14,55453253.69,272.55320390931456,335.16420988691516,-8.815003294026631,-62.6110059776006,Coventry Health Care,KS,525206.15,-2303279.85,-618249.46,34703.0,42190.0,9963149.44,10049247.84,287.0976411261274,289.57864853182724,-66.37120277785783,-2.4810074056998133
480,62210.0,DAKOTACARE,SD,9167019.56,-2809177.34,-1242844.35,154506.0,141466.0,45750926.0,72189787.0,296.11099892560804,467.22966745628,-18.181671520847086,-171.11866853067198,"South Dakota State Medical Holding Company, Inc.",SD,258116.34,30568.28,-1768952.72,26411.0,120290.0,9003556.0,8825749.0,340.9017454848359,334.16943697701714,1.1574071409639923,6.732308507818743
481,57601.0,Anthem Health Plans of NH(Anthem BCBS),NH,,,1336166.23,127889.0,45855.0,47145922.0,35682494.16,368.647201870372,279.0114408588698,,89.63576101150221,Anthem Health Plans of NH(Anthem BCBS),NH,,,1894646.99,101808.0,43504.0,40831530.21,30979764.37,401.06406382602546,304.29597251689455,,96.76809130913091
482,29211.0,Time Insurance Company,NV,13121851.53,9178690.86,-712661.85,122900.0,10179.0,49128591.0,81262351.0,399.7444344995932,661.2070870626526,74.68422180634661,-261.4626525630594,,,,,,,,,,,,,
483,77263.0,"Oxford Health Insurance, Inc.",NJ,16261309.29,44955766.0,5736032.94,94349.0,713116.0,51681556.7,81121203.77,547.770052676764,859.7992959119863,476.4837571145428,-312.02924323522234,"Oxford Health Insurance, Inc.",NJ,9589590.25,53596343.52,7713849.61,85642.0,752670.0,52549728.11,94329280.26,613.5976286168002,1101.4371483617851,625.8184479577777,-487.83951974498495
484,53189.0,WINhealth Partners,WY,8575326.66,-2626798.16,-31069.24,96015.0,16403.0,51883227.0,69331174.0,540.3658490860803,722.0869030880591,-27.358206113628082,-181.7210540019788,,,,,,,,,,,,,
485,15411.0,"Humana Health Plan, Inc.",KY,6821351.04,3404519.29,-1964729.71,189064.0,624026.0,51957088.49,55892517.14,274.81217201582535,295.6274972496086,18.007231889730463,-20.815325233783255,"Humana Health Plan, Inc.",KY,3650974.52,4158571.2,-2971979.56,144065.0,575713.0,46009746.68,56155044.47,319.36797056884046,389.7896398847742,28.865936903481067,-70.42166931593374
486,70619.0,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,,145701.0,,52260167.58,95892226.31,358.6809121419894,658.1439132881724,40.88090184693311,-299.463001146183,UnitedHealthcare Life Insurance Company,TX,11720137.04,7301644.58,,314319.0,,120222071.1,161371093.0,382.48426312122393,513.3991040948845,23.230045208848335,-130.91484097366055
487,96601.0,"Coventry Health Care of Illinois, Inc.",IL,6783435.61,-5367684.26,127525.13,168861.0,61975.0,52262152.79,50920827.36,309.49806521340037,301.554695045037,-31.78759014810998,7.943370168363344,"Coventry Health Care of Illinois, Inc.",IL,14270273.67,35950670.67,728924.09,276448.0,37281.0,125142353.1,156932333.4,452.67953864741287,567.6739690647066,130.0449656716634,-114.99443041729376
488,60156.0,HMO Colorado Inc. dba HMO NV(Anthem BCBS),NV,5077744.17,-8860894.35,-27406.0,163550.0,2284.0,52492039.02,39126115.86,320.9540753286457,239.23030180372973,-54.17850412717823,81.72377352491594,HMO Colorado Inc(Anthem BCBS),NV,2165656.09,-491903.28,-178229.69,104620.0,3458.0,37744931.8,31022210.14,360.7812253871152,296.52275033454407,-4.701809214299369,64.25847505257116
489,43802.0,"United Healthcare of Georgia, Inc.",GA,10987380.0,9760768.12,-111617.91,126026.0,31034.0,53132280.58,89861489.51,421.59777014266894,713.0392895910368,77.45043181565708,-291.44151944836784,"UnitedHealthcare of Georgia, Inc.",GA,10095250.9,26478561.73,-378394.27,220073.0,43454.0,101678483.8,152925774.8,462.02161918999604,694.8865821795496,120.31717534636235,-232.86496298955353
490,45786.0,Molina Healthcare of Texas,TX,2013053.67,-4116190.69,,154159.0,,53436933.0,33378968.0,346.6351818576924,216.5229924947619,-26.70094311717123,130.11218936293048,"Molina Healthcare of Texas, Inc.",TX,4075833.89,-125970565.3,,1338209.0,,416288416.0,213949014.0,311.07877469065,159.87712980558342,-94.13370056545726,151.20164488506657
491,27811.0,"BlueCross BlueShield Kansas Solutions, Inc.",KS,6313568.9,-11980761.66,-355578.67,212523.0,3063.0,53701829.0,66859475.0,252.68713974487468,314.5987728387045,-56.37395321918098,-61.911633093829835,"Blue Cross and Blue Shield of Kansas, Inc",KS,9049900.15,-25030909.74,-1212849.04,581185.0,15115.0,178637637.0,214467979.0,307.3679413611845,369.01843474969246,-43.06874702547381,-61.65049338850798
492,22013.0,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,-1352263.41,234400.0,429542.0,54021852.0,56735020.0,230.4686518771331,242.04360068259385,6.952969368600683,-11.574948805460735,Regence BlueCross BlueShield of Utah,UT,2005943.85,2957250.22,5097980.75,180687.0,439813.0,49085799.0,46371400.0,271.6620398811204,256.6393819145816,16.36670164427989,15.022657966538816
493,19898.0,"AvMed, Inc.",FL,3804584.76,-148477.46,-3997943.28,168528.0,434149.0,55062372.0,50135453.0,326.72536314440333,297.4903458179056,-0.8810254675780879,29.23501732649771,"AvMed, Inc",FL,4504028.34,-5705014.67,-7819786.24,345768.0,568661.0,127267834.0,123194512.0,368.07291015941325,356.29240415538743,-16.499544983919854,11.780506004025824
494,54235.0,"United Healthcare of New York, Inc.",NY,7508442.74,10564737.15,,102501.0,,55064189.41,62996690.7,537.2063629623125,614.595864430591,103.0696007843826,-77.38950146827847,"UnitedHealthcare of New York, Inc",NY,3719122.63,5932308.11,,96007.0,,50763996.72,58879212.87,528.7530775880925,613.2804156988552,61.79037059797724,-84.52733811076268
495,88102.0,Preferred One Insurance Company,MN,4222933.09,5753591.46,-3077770.23,78619.0,178184.0,55169518.0,32466576.0,701.7326346048665,412.96093819560156,73.18321856039888,288.7716964092649,PreferredOne Insurance Company,MN,1189854.34,4665798.89,-5741279.42,21744.0,185223.0,9103900.0,13548366.0,418.6856144223694,623.0852649006622,214.57868331493745,-204.3996504782928
496,91842.0,Time Insurance Company,IN,12099166.58,15394607.15,472972.29,150303.0,20912.0,55542965.0,84176799.0,369.53996260886345,560.0473643240654,102.42381822052786,-190.50740171520192,,,,,,,,,,,,,
497,83761.0,Alliant Health Plans,GA,10071727.5,4679043.57,22552.36,151336.0,65417.0,55822683.76,78554433.0,368.8658598086377,519.0730097267009,30.91824529523709,-150.20714991806318,Alliant Health Plans,GA,4838655.1,6096822.55,-246485.61,126994.0,46729.0,57371368.64,71751937.82,451.76440335763897,565.0025813817975,48.00874490133392,-113.23817802415857
498,33670.0,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,2721897.49,-4821040.08,3892116.41,150570.0,144350.0,56191661.79,43181616.75,373.1929454074517,286.7876519226938,-32.01859653317394,86.40529348475792,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,9683664.86,9941477.55,4529549.04,362361.0,117670.0,140820333.2,148106488.9,388.6188999368033,408.72634996591796,27.435285668159654,-20.10745002911466
499,38128.0,Montana Health Cooperative,ID,7011343.81,-6390206.43,-196033.64,216324.0,3385.0,56230235.0,81455972.0,259.93525914831457,376.5461622381243,-29.539979059188994,-116.61090308980971,Montana Health Cooperative,ID,2870073.66,-8100585.26,-189468.28,187122.0,2086.0,58410739.0,71355707.0,312.15324226974917,381.3325370613824,-43.29039482262908,-69.17929479163325
500,92815.0,Local Initiative Health Authority for Los Angeles County,CA,173346.94,-23491264.75,,187043.0,,57736325.1,33021025.18,308.6794218441749,176.5424270354945,-125.59285699010388,132.13699480868038,Local Initiative Health Authority for Los Angeles County,CA,24557.63,-12354890.24,,127728.0,,44046851.51,27395497.21,344.8488311881498,214.48309853751724,-96.7281272704497,130.36573265063257
